compound_name,formula,has_viscosity,viscosity_points,has_surface_tension,surface_tension_points,dataset_ids
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C12H19F6N3O4S2,True,631,True,83,CYmjK;gUopd;bWCrm;HASSK;bcHhn;iPfUa;XBkxl;SkjiW;PElZk;kUnrt;DdUIy;jyMNc;JcYEM;gNMhk;nxLgW;piGBP;lJcLk;Ygfbr;ERXWT;tecCe;HWxPT;rpGBm;IVXdi;lCtHC;YXOKt;omCTN;iNFZv;wJHHJ;uGJNf;ToxWC;zlJaj;HChCX;Cmqiq;JFECZ;zkNXR;BleMB;OrlUE;gAGRW;hsdME;FRqxf;kgjBG;oETzg;dcNrA;eKHsS;QEojT;eMtFm;Wfaev;OxAlc;eQobq;OTAgs;dxrnw;aegad;PChYq;HNTxI;Opqpv
1-hexyl-3-methylimidazolium chloride,C10H19ClN2,True,43,True,47,xCCHM;rlXBH;moWax;frmtn;GHfaV;BVFDo;topsj;LqnwP;fuQvX;ZCGRU;vaRxe;CLsSb
1-hexyl-3-methylimidazolium dicyanamide,C12H19N5,True,43,True,6,FxXpY;WoJZF;nMdQF;GFveE;HVTBv
1-hexyl-3-methylimidazolium dimethyl phosphate,C12H25N2O4P,True,10,False,0,QtCZW
1-hexyl-3-methylimidazolium ethyl sulfate,C12H24N2O4S,True,2,True,2,wgEvC;zPXoD
1-hexyl-3-methylimidazolium hexafluorophosphate,C10H19F6N2P,True,220,True,76,ahqIy;roDzz;vLNnU;hqjtd;riEte;rVakU;BSpcb;zBNOM;DsBpz;WokEQ;bcUGW;gVxgS;IGtvW;ueIui;Vnmri;UTbxI;AUazg;iQPBS;rHjah;OULjr;XqIyG;upAgE;bqfbJ;LmyrH;okAyH;WVLEz;ZsBTM
1-hexyl-3-methylimidazolium iodide,C10H19IN2,True,17,True,50,kDmwf;tJUdP;CFbrc;KFFyM;FHOoN
1-hexyl-3-methylimidazolium lactate,C13H24N2O3,True,8,False,0,rgstD
1-hexyl-3-methylimidazolium methyl methylphosphonate,C12H25N2O3P,True,10,False,0,pDlLC
1-hexyl-3-methylimidazolium methyl phosphonate,C11H23N2O3P,True,10,False,0,CsiOd
1-hexyl-3-methylimidazolium methyl sulfate,C11H22N2O4S,True,2,True,2,IUytv;STVKi
1-hexyl-3-methylimidazolium nitrate,C10H19N3O3,True,23,True,1,SnZmn;iCrOb;CykTP;gJlOQ
1-hexyl-3-methylimidazolium phenolate,C16H24N2O,True,9,True,7,xVMGL;FdNrY
1-hexyl-3-methylimidazolium propanoate,C13H24N2O2,False,0,True,9,ilCrw
1-hexyl-3-methylimidazolium saccharinate,C17H23N3O3S,True,7,False,0,yppBj
1-hexyl-3-methylimidazolium tetracyanoborate,C14H19BN6,True,48,True,19,IYwfS;KeAze;catUK;IqpQg;pZgbQ;eWyib;SPHxP;Pihhl
1-hexyl-3-methylimidazolium tetrafluoroborate,C10H19BF4N2,True,404,True,99,QPbhF;mnOFB;oWwdO;TOWCV;GXFYb;FEOhF;fNQGt;MysHI;zzYIM;XROSH;XdJjK;NvUuO;dghwv;Ubjuo;TjKHe;kIFxl;tTYyL;WxjNu;rqsdb;dedAM;ZbYQy;SnFhm;Nsllb;wodIq;sBalH;CPrcp;LeNQX;NmuUC;LKZcH;pfIla;LXyer;VRYjN;esOeC;DuVzy;VwwiT;OOuJH;DBJJT;sABje
1-hexyl-3-methylimidazolium tetrazolide,C11H20N6,True,13,False,0,aMtQP
1-hexyl-3-methylimidazolium thiocyanate,C11H19N3S,True,1,False,0,KfcBe
1-hexyl-3-methylimidazolium trifluoromethanesulfonate,C11H19F3N2O3S,True,61,True,31,QETOS;XMKpB;HsZrS;ctnjE;eLgUY;uJuBj
1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,C16H19F18N2P,True,59,True,42,dvkiB;OflKV;rYPYy;UByar;hTVeC;ilEJa
"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C14H20F6N2O4S2,True,34,False,0,ZeqMz;wHfTZ;QiNSN;fyWKJ
1-hexyl-3-vinylimidazolium bis((trifluoromethyl)sulfonyl)amide,C13H19F6N3O4S2,True,1,False,0,lhzhy
"1-hexyl-4-(4-methyl-1-piperidinyl)pyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C19H29F6N3O4S2,True,8,False,0,IpByz
"1-hexyl-4-(4-sulfobutyl)-1H-1,2,4-triazolium trifluoromethanesulfonate",C13H24F3N3O6S2,True,11,False,0,AqKLe
1-hexyl-4-cyanopyridinium bis(trifluoromethylsulfonyl)imide,C14H17F6N3O4S2,True,15,True,5,RKetR;XVXpV
"1-hexyl-4-methyl-1H-1,2,4-triazol-4-ium bis((trifluoromethyl)sulfonyl)amide",C11H18F6N4O4S2,True,13,False,0,TfYJw
1-hexyl-4-methylpyridinium bis(trifluoromethanesulfonyl)imide,C14H20F6N2O4S2,True,15,False,0,rfcMS
1-hexyl-4-methylpyridinium trifluoromethanesulfonate,C13H20F3NO3S,True,1,False,0,vemwj
1-hexylpyridinium acetate,C13H21NO2,False,0,True,11,KOdqx
1-hexylpyridinium bis(trifluromethylsulfonyl)imide,C13H18F6N2O4S2,True,60,True,51,hhhzb;nSGKL;gZucK;iKDsy;XmSuN;uacAY;nXqyw;zBscd
1-hexylpyridinium dicyanamide,C13H18N4,True,9,True,1,NOrTO;aZEmz
1-hexylpyridinium nitrate,C11H18N2O3,True,13,False,0,yvMhP
1-hexylpyridinium tetrafluoroborate,C11H18BF4N,True,25,True,25,AWSIO;KTeRR
1-hexylpyridinium thiocyanate,C12H18N2S,True,4,False,0,SEmtM
1-hexylpyridinium trifluoroacetate,C13H18F3NO2,False,0,True,11,WXJUi
1-hexylquinolinium bis(trifluoromethylsulfonyl)amide,C17H20F6N2O4S2,True,6,False,0,vSuDI
1-isobutenyl-3-methylimidazolium tetrafluoroborate,C8H13BF4N2,True,10,True,1,LjizG;BiEMf
1-isobutyl-1-methylpiperidinium bis((trifluoromethyl)sulfonyl)imide,C12H22F6N2O4S2,True,13,True,5,gCuBT;gYArI
1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide,C11H20F6N2O4S2,True,15,True,6,yvuks;oCHoL
1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide,C10H15F6N3O4S2,True,24,True,6,MSAif;qeuUK;RLPee;twHUB
1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide,C12H16F6N2O4S2,True,15,True,6,MoNze;RTKyR
"1-isopentyl-4-(4-sulfobutyl)-1H-1,2,4-triazol-4-ium trifluoromethanesulfonate",C12H22F3N3O6S2,True,11,False,0,BArmj
1-isopropyl-3-methylimidazolium bis(fluorosulfonyl)imide,C7H13F2N3O4S2,True,8,False,0,XhJUU
1-isopropyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,C11H13F10N3O4S2,True,8,False,0,HyFEt
"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",C10H19N3O2,True,6,False,0,zAXJM
1-methyl-1-(2-propoxyethyl)pyrrolidinium bis((trifluoromethyl)sulfonyl)amide,C12H22F6N2O5S2,True,9,True,9,REqMu;kUUpD
1-methyl-1-(3-(trimethylammonio)propyl)piperidinium dicyanamide,C16H28N8,True,10,False,0,hIBvm
1-methyl-1-(4'-vinylbenzyl)pyrrolidinium bis(trifluoromethanesulfonyl)amide,C16H20F6N2O4S2,True,1,False,0,fREbE
"1-methyl-1-nonylpiperidinium 2-(2,4-dichlorophenoxy)propionate",C24H39Cl2NO3,True,7,False,0,zgbcg
1-methyl-1-octylpiperidin-1-ium octyl phosphonate,C22H48NO3P,True,13,False,0,bPCBu
"1-methyl-1-octylpiperidinium 2-(2,4-dichlorophenoxy)propionate",C23H37Cl2NO3,True,7,False,0,ZRmdp
1-methyl-1-octylpyrrolidinium bis(trifluoromethylsulfonyl)amide,C15H28F6N2O4S2,True,5,False,0,sExhd;OBIJG;xSIrR
1-methyl-1-propylpiperidinium bis(fluorosulfonyl)imide,C9H20F2N2O4S2,True,15,False,0,SeLaG
1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide,C11H20F6N2O4S2,True,57,True,8,YJkxk;qGmQu;higgb;JbBph;ohYwO;VztpV;FHuoq
1-methyl-1-propylpyrrolidin-1-ium bis((perfluoroethyl)sulfonyl)amide,C12H18F10N2O4S2,True,1,False,0,KYMWA
1-methyl-1-propylpyrrolidinium ((perfluorobutyl)sulfonyl)((trifluoromethyl)sulfonyl)amide,C13H18F12N2O4S2,True,1,False,0,eYhgZ
1-methyl-1-propylpyrrolidinium bis(fluorosulfonyl)amide,C8H18F2N2O4S2,True,31,False,0,CmefK;EaJQk;pgkua
1-methyl-1-propylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide,C10H18F6N2O4S2,True,122,True,17,InJJr;WGnXE;vzwkK;gzJXI;dtiSn;IkIcV;iDTto;dPCEW;GSBmw;VxBlp;eWovW;RYzGj;TwADk;yWwcV;OxayB;OgsVT;rRmhY;KrQaa;fpuoZ;ImtNm;RYeSt;vJkcs
1-methyl-1-propylpyrrolidinium dicyanamide,C10H18N4,True,14,False,0,gJSGH;ShnKN;yRpmX;XgOdq
1-methyl-3-(1-methylethyl)imidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,True,16,False,0,mksyT;NMeqO
"1-methyl-3-(1H,1H,2H,2H-perfluorooctyl)imidazolium trifluoromethanesulfonate",C13H10F16N2O3S,True,18,False,0,OsENb
"1-methyl-3-(2,2,2-trifluoroethyl)imidazolium bis((trifluoromethyl)sulfonyl)imide",C8H8F9N3O4S2,True,2,False,0,QfAKl;UHgFB
"1-methyl-3-(2-phenylethyl)-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C14H15F6N3O4S2,True,11,True,1,DEuog;PrkdK;LRMLo
1-methyl-3-(2-propoxyethyl)imidazolium bis((trifluoromethyl)sulfonyl)amide,C11H17F6N3O5S2,True,9,True,9,rCpFm;LQbNL
"1-methyl-3-(3,3,4,4,4-pentafluorobutyl)-1H-imidazolium bis((trifluoromethyl)sulfonyl)imide",C10H10F11N3O4S2,True,1,False,0,VLXgY
"1-methyl-3-(3,3,4,4,4-pentafluorobutyl)imidazolium hexafluorophosphate",C8H10F11N2P,False,0,True,1,zJrLp
"1-methyl-3-(3,3,4,4,5,5,6,6,6-nonafluorohexyl)-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C12H12F15N3O4S2,True,1,False,0,irLBR
"1-methyl-3-(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)imidazolium bis(trifluoromethylsulfonyl)imide",C14H10F19N3O4S2,True,27,False,0,fxTAC;unJdt;gQNbl
1-methyl-3-(3-(trimethylammonio)propyl)-1H-imidazolium bis(dicyanamide),C14H21N9,True,11,False,0,jFtcn
"1-methyl-3-(3-phenylpropyl)-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C15H17F6N3O4S2,True,1,True,1,oRMpw;HzYjF
1-methyl-3-(3-phenylpropyl)-1H-imidazolium hexafluorophosphate,C13H17F6N2P,True,1,True,1,fshAL;irmzm
1-methyl-3-(3-sulfopropyl)-imidazolium hydrogensulfate,C7H14N2O7S2,True,1,False,0,DBvXb
1-methyl-3-(3-sulfopropyl)imidazolium acetate,C9H16N2O5S,True,1,False,0,pIGYY
1-methyl-3-(4-sulfobutyl)-imidazolium hydrogensulfate,C8H16N2O7S2,True,1,False,0,bvoAt
"1-methyl-3-(9E)-9-octadecen-1-yl-1H-Imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C24H41F6N3O4S2,True,7,False,0,Aboan
"1-methyl-3-(9Z,12Z)-9,12-octadecadien-1-yl-1H-imidazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C24H39F6N3O4S2,True,10,False,0,HoZxZ
1-methyl-3-hexylimidazolium chloroindium,C10H19Cl4InN2,False,0,True,12,HcCWB
1-methyl-3-hexylimidazolium perfluorobutanesulfonate,C14H19F9N2O3S,True,2,False,0,qSasO;zgwgq
1-methyl-3-nonylimidazolium bis(trifluoromethanesulfonyl)imide,C15H25F6N3O4S2,True,46,True,11,NfEin;mDFns;eUJTs;AhiUW
1-methyl-3-nonylimidazolium bromide,C13H25BrN2,False,0,True,27,Ovwgb;iRXUt
"1-methyl-3-octyl-1H-imidazol-3-ium 1,1,2,2-tetrafluoroethane-1-sulfonate",C14H24F4N2O3S,True,4,False,0,dYbPo
1-methyl-3-octyl-1H-imidazol-3-ium L-prolinate,C17H31N3O2,True,9,True,7,gdXhO;qKMhV
1-methyl-3-octyl-1H-imidazol-3-ium L-serinate,C15H29N3O3,True,9,True,7,vdbVY;vtJpe
1-methyl-3-octyl-1H-imidazolium iodide,C12H23IN2,True,17,True,1,GUpVB;VjTQZ
"1-methyl-3-octylimidazolium 1,4-bis((2-ethylhexyl)oxy)-1,4-dioxobutane-2-sulfonate",C32H60N2O7S,True,2,False,0,OpSIk
1-methyl-3-octylimidazolium L-alaninate,C15H29N3O2,True,9,True,7,jIzGx;ZhFyz
1-methyl-3-octylimidazolium L-asparaginate,C16H30N4O3,True,8,True,7,RJeEk;jSblN
1-methyl-3-octylimidazolium bis(trifluoromethylsulfonyl)imide,C14H23F6N3O4S2,True,98,True,46,ZFIlj;IfiUu;xzqvb;TCzhN;Mkter;vJeFL;SWJxY;VfheO;XeyQp;DLyLU;LARJY;OKgUN;DWOTU;PgEyc;btINo;nbpoC;Nrfla;PShus;vlERN;vyGcJ;pCVBG;wFSqH;HkWon;mYkxg;hJgQD;wRpqN;oEvGO
1-methyl-3-octylimidazolium bromide,C12H23BrN2,True,1,True,28,fLxsI;gvxwU;GPrlK;RzMdu;DnKSN
1-methyl-3-octylimidazolium bromotrichloroferrate(III),C12H23BrCl3FeN2,True,1,True,1,fdUVP;FbOFX
1-methyl-3-octylimidazolium chloride,C12H23ClN2,True,47,True,31,orYYD;Zkxcr;tgJre;mDREI;DTOGt;xmlzi;MgeOg;fVKqt;adoYz;TvQkz;RDbSf;YCuLx
1-methyl-3-octylimidazolium ethyl sulfate,C14H28N2O4S,True,1,True,2,WdIcF;boUeO
1-methyl-3-octylimidazolium glycinate,C14H27N3O2,True,9,True,7,xdEwv;iZDyI
1-methyl-3-octylimidazolium methyl sulfate,C13H26N2O4S,True,1,True,3,wIRiU;ZcHGN;KIXFz
1-methyl-3-octylimidazolium nitrate,C12H23N3O3,True,22,True,1,JFmkQ;WrOpi;RgNQG;LXRzh
1-methyl-3-octylimidazolium phenolate,C18H28N2O,True,9,True,7,KxVZI;coAPd
1-methyl-3-octylimidazolium tetracyanoborate,C16H23BN6,True,9,True,11,poHjz;VdYLS;KFoYR;KnyML;KEoNF
1-methyl-3-octylimidazolium tetrafluoroborate,C12H23BF4N2,True,244,True,58,vvTBt;TGRwv;xCjXm;swZtD;ZUceg;aCGQo;FQeGW;vNxuo;MIcKr;xjlhU;pVzWo;FCTBm;TkJTB;vmSFD;PoHNm;pcQPJ;zpivr;WCYwY;utQcK;mJiWv;SIzeh;NQgjk;gpzWg;GqYnt;oftfh;HNySw;stjRh;bJGmY;sjJYN
1-methyl-3-octylimidazolium tricyanomethanide,C16H23N5,True,62,True,13,WkhOP;orzVI;gUNQK;ryWfu
1-methyl-3-octylimidazolium tris(pentafluoroethyl)trifluorophosphate,C18H23F18N2P,False,0,True,1,yXZXV
1-methyl-3-pentyl-imidazolium tetrafluoroborate,C9H17BF4N2,True,10,True,53,xCtla;ZwPfO;HYzMv;RBWdL;oeHmu;WMKGr
"1-methyl-3-pentylimidazolium 1,1,2,2,2-pentafluoro-N-[(1,1,2,2,2-pentafluoroethyl)sulfonyl]ethanesulfonamide",C13H17F10N3O4S2,False,0,True,1,TUbPL
1-methyl-3-pentylimidazolium acetate,C11H20N2O2,False,0,True,10,atzYU;PstQi
1-methyl-3-pentylimidazolium aluminum tetrachloride,C9H17AlCl4N2,False,0,True,15,roRMN
1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,C11H17F6N3O4S2,True,66,True,49,bTahk;dLQji;Bldks;kHZwv;KpnwJ;IMzXi;mxjBy;zPVon;mFRwS;RLTGb;vlrqg
1-methyl-3-pentylimidazolium dihydrogen phosphate,C9H19N2O4P,True,12,True,12,LnTJY;eFiYw
1-methyl-3-pentylimidazolium gallium tetrachloride,C9H17Cl4GaN2,False,0,True,15,MMrdq
1-methyl-3-pentylimidazolium hexafluorophosphate,C9H17F6N2P,True,26,True,38,gMNnT;BTDXQ;QBqfv;haoof
1-methyl-3-pentylimidazolium nitrate,C9H17N3O3,False,0,True,1,TcTFX
1-methyl-3-pentylimidazolium propanoate,C12H22N2O2,False,0,True,9,NwCKA
1-methyl-3-pentylimidazolium tetrachloroindate,C9H17Cl4InN2,False,0,True,15,AGXBn
"1-methyl-3-propyl-1H-imidazolium 1,1,2,2,2-pentafluoro-N-[(1,1,2,2,2-pentafluoroethyl)sulfonyl]ethanesulfonimidate",C11H13F10N3O4S2,False,0,True,1,NhhyW
1-methyl-3-propylimidazolium L-serinate,C10H19N3O3,True,9,True,9,KUmxw;ULSyE
1-methyl-3-propylimidazolium bis(fluorosulfonyl)imide,C7H13F2N3O4S2,True,8,False,0,SVNCY
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,C9H13F6N3O4S2,True,90,True,33,QIDGo;xglTv;rggtB;IlojE;aGwja;nxXEl;RWldU;xKekB;luLjH;hKFAV;pcaij;JYrXT;rJWjo;CHWYV
1-methyl-3-propylimidazolium bromide,C7H13BrN2,False,0,True,16,Chclk;WaGTv
1-methyl-3-propylimidazolium chloride,C7H13ClN2,False,0,True,23,puxDH;mDBFM
1-methyl-3-propylimidazolium dicyanamide,C9H13N5,True,13,False,0,Kjtak
1-methyl-3-propylimidazolium dihydrogen phosphate,C7H15N2O4P,True,12,True,12,hcQhX;TJCAt
1-methyl-3-propylimidazolium hexafluorophosphate,C7H13F6N2P,True,10,True,17,MZZzD;wMPcI;eMsmW
1-methyl-3-propylimidazolium iodide,C7H13IN2,True,2,True,27,BBUox;mflaG;AaeGH
1-methyl-3-propylimidazolium nitrate,C7H13N3O3,False,0,True,1,zHsaJ
1-methyl-3-propylpyridinium hexafluorophosphate,C9H14F6NP,True,10,False,0,ibJxO
1-methylimidazolium acetate,C6H10N2O2,True,6,False,0,rxkAn;cDxhd
1-methylimidazolium bis(trifluoromethylsulfonyl)imide,C6H7F6N3O4S2,True,3,False,0,DeBfQ
1-methylimidazolium bromide,C4H7BrN2,False,0,True,18,AXLca;stBpn
1-methylimidazolium chloride,C4H7ClN2,True,4,True,14,zfqVH;gDOur;Ydeun
1-methylimidazolium hydrogen sulfate,C4H8N2O4S,True,9,True,7,fSkbt;BDCJe
1-methylpiperidinium tetrafluoroborate,C6H14BF4N,True,10,False,0,DEnWt
1-methylpyridinium methylsulfate,C7H11NO4S,True,17,False,0,heWKa;njmlX
1-methylpyrrolidinium tetrafluoroborate,C5H12BF4N,True,11,False,0,LroVO
1-metyl-3-propylimidazolium hydrogen carbonate,C8H14N2O3,True,12,True,12,ATucN;ldPYi
1-nonyl-3-methylimidazolium hexafluorophosphate,C13H25F6N2P,True,15,True,32,cpHMy;TqoiO;FrMyB
1-nonyl-3-methylimidazolium tetrafluoroborate,C13H25BF4N2,False,0,True,37,RHXDM;kmKCx
1-octyl-3-methylimidazolium bis(perfluoroethylsulfonyl)imide,C16H23F10N3O4S2,True,9,True,1,iXgNh;sUAdk;MGZxX
1-octyl-3-methylimidazolium hexafluorophosphate,C12H23F6N2P,True,536,True,57,BvazU;eYLhz;GHxkI;pLSif;MrOTq;CdPpk;iRDjN;ZDCBc;HnHuH;NfiOE;wuMvX;FwBcU;MwBTo;VoIFj;CPlio;mqIAC;nCSEx;udwFj;CMcad;tKbrc;GNuzI;ewwoQ;gzSMy;ssqBy;KKsFk;tZNMY
1-octyl-3-methylimidazolium trifluoromethanesulfonate,C13H23F3N2O3S,True,27,False,0,JXWIw;sRdSA
1-octyl-3-methylpydridinium bis(trifluoromethylsulfonyl)imide,C16H24F6N2O4S2,True,8,False,0,hBIvD
1-octyl-4-(dimethylamino)pyridinium trifluoromethanesulfonate,C16H27F3N2O3S,True,10,False,0,zaZYx
1-octylpyridinium bis((trifluoromethyl)sulfonyl)amide,C15H22F6N2O4S2,True,32,True,7,sIXVX;GmYmf;ETwGk;PLDhP
1-octylpyridinium nitrate,C13H22N2O3,False,0,True,8,RUhSH
1-octylpyridinium tetrafluoroborate,C13H22BF4N,True,15,False,0,lLouH
1-octylpyridinium thiocyanate,C14H22N2S,True,4,False,0,GRFJB
1-octylquinolinium bis[(trifluoromethyl)sulfonyl]imide,C19H24F6N2O4S2,True,9,False,0,cVqaY
1-oleyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,C24H41F6N3O4S2,True,10,False,0,RGmFO
1-pentyl-3-methylimidazolium DL-glutamate,C14H25N3O4,False,0,True,8,WvDWM
1-pentyl-3-methylimidazolium DL-threoninate,C13H25N3O3,False,0,True,9,qqbDf
1-pentyl-3-methylimidazolium bromide,C9H17BrN2,False,0,True,14,UMvnz;dEJAm
1-pentyl-3-methylimidazolium lactate,C12H22N2O3,False,0,True,10,FEYrf;knhvE
1-pentyl-3-methylimidazolium thiocyanate,C10H17N3S,True,11,True,11,YGGtS;GSrci
1-pentyl-3-vinylimidazolium bis((trifluoromethyl)sulfonyl)amide,C12H17F6N3O4S2,True,1,False,0,KVcym
1-pentylpyridinium acetate,C12H19NO2,False,0,True,11,OMoFx
1-pentylpyridinium bis(trifluoromethylsulfonyl)amide,C12H16F6N2O4S2,True,9,True,12,PSQPj;MexqG
1-pentylpyridinium dicyanamide,C12H16N4,True,9,True,9,DOczg;vUQIJ;axFKb
1-pentylpyridinium tetraoxorhenate,C10H16NO4Re,False,0,True,11,urXKq
1-pentyltetrahydrothiophenium bis(trifluoromethylsulfonyl)imide,C11H19F6NO4S3,True,1,False,0,VoryF
"1-phenyl-2,3,5-trimethylpyrazolium methanesulfonate",C13H18N2O3S,True,3,False,0,ERiyJ
"1-phenyl-2-butyl-3,5-dimethylpyrazolium methanesulfonate",C16H24N2O3S,True,2,False,0,HpHWX
"1-phenyl-3,5-dimethyl-2-heptylpyrazolium methanesulfonate",C19H30N2O3S,True,2,False,0,XxeFT
"1-phenyl-3,5-dimethyl-2-hexylpyrazolium methanesulfonate",C18H28N2O3S,True,2,False,0,cYlzI
"1-phenyl-3,5-dimethyl-2-hexylpyrazolium tetrafluoroborate",C17H25BF4N2,True,3,False,0,JjudI
"1-phenyl-3,5-dimethyl-2-pentylpyrazolium methanesulfonate",C17H26N2O3S,True,2,False,0,KBcsr
"1-phenyl-3,5-dimethyl-2-pentylpyrazolium tetrafluoroborate",C16H23BF4N2,True,3,False,0,fTtPt
"1-phenylethan-1-ammonium 2,5-dihydroxybenzoate",C15H17NO4,True,4,False,0,yKCyH
1-phenylethan-1-ammonium 2-(4-hydroxyphenylazo)benzoate,C21H21N3O3,True,1,False,0,HVnZt
1-propanenitrile-3-butylimidazolium dicyanamide,C12H16N6,True,7,False,0,yrZnw
1-propyl-3-methylimidazolium DL-threoninate,C11H21N3O3,False,0,True,9,LdwVp
1-propyl-3-methylimidazolium acetate,C9H16N2O2,True,12,True,10,zTISb;ySgZd;ALRcg
1-propyl-3-methylimidazolium glycine,C9H17N3O2,False,0,True,10,WNZnz
1-propyl-3-methylimidazolium propionate,C10H18N2O2,False,0,True,9,enwnI
1-propyl-3-methylimidazolium tetrafluoroborate,C7H13BF4N2,True,12,True,53,YFBuA;eRTqc;MXQXQ;WqLVI;PgMeM;VUVsS;JUUvI
1-propyl-3-methylimidazolium thiocyanate,C8H13N3S,True,11,True,11,ydvxy;RDhtC
1-propyl-3-vinylimidazolium bis((trifluoromethyl)sulfonyl)amide,C10H13F6N3O4S2,True,1,False,0,EAGWS
"1-propylpyridinium 1,1,1-trifluoromethanesulfonate",C9H12F3NO3S,True,25,True,25,LvfQP;aDGLz
1-propylpyridinium bis((trifluoromethyl)sulfonyl)amide,C10H12F6N2O4S2,True,7,True,20,nVWXz;exquS;lnSaC
1-propylpyridinium dicyanamide,C10H12N4,True,9,True,9,QScHF;zMGSr;cvHim
1-propylpyridinium tetrafluoroborate,C8H12BF4N,True,78,True,29,lGRHP;LOpSR;Tsans;laDVD;GPeMe;hYugL
1-propylpyridinium trifluoroacetate,C10H12F3NO2,False,0,True,11,wFtas
1-propyltetrahydro-1H-thiophen-1-ium bis((trifluoromethyl)sulfonyl)amide,C9H15F6NO4S3,True,1,False,0,TZncg
1-tert-butyl-3-methylimidazolium bis(fluorosulfonyl)imide,C8H15F2N3O4S2,True,4,False,0,CwpNt
1-tert-butyl-3-methylimidazolium bis(pentafluoroethylsulfonyl)imide,C12H15F10N3O4S2,True,8,False,0,dQccx
1-tert-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C10H15F6N3O4S2,True,8,False,0,WgJNs
1-tetradecyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,C20H35F6N3O4S2,True,30,True,30,EsKYx;AWLMP;fywyI;dhQiC;lWsER;HVWhw;OrPOq
1-undecyl-3-methylimidazolium tetrafluoroborate,C15H29BF4N2,True,8,False,0,QLfSi
"17-hydroxy-N-(17-hydroxy-3,6,9,12,15-pentaoxaheptadec-1-yl)-N-methyl-N-tetradecyl-3,6,9,12,15-pentaoxaheptadecan-1-aminium methyl sulfate",C40H85NO16S,True,8,False,0,EViwc
1H-imidazolium octanoate,C11H20N2O2,True,7,True,1,rxSBW;fsDyc
"2,2-dihexyl-1,1,3,3-tetramethylguanidinium dicyanamide",C19H38N6,True,11,False,0,PonbR
"2,2-dihexyl-1,1,3,3-tetramethylguanidinium tricyanomethanide",C21H38N6,True,11,False,0,qmILK
"2,3,5-trimethyl-1-(4-methoxyphenyl)-pyrazolium methanesulfonate",C14H20N2O4S,True,2,False,0,TgxEX
"2,3,5-trimethyl-1-propyl-1H-pyrazolium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C11H17F6N3O4S2,True,4,False,0,cWxcd
"2,3-dimethyl-1-octylpyridinium bis(trifluoromethylsulfonyl)amide",C17H26F6N2O4S2,True,7,False,0,QXsPR
"2,3-dimethyl-1-pentylimidazolium hydrogen sulfate",C10H20N2O4S,True,12,True,12,pzktl;unqeg
"2,3-dimethyl-1-propylimidazolium hydrogen sulfate",C8H16N2O4S,True,12,True,12,FdEfW;EAluc
2-(2-hydroxyethyl)pyridinium bis[(trifluoromethane)sulfonyl]imide,C9H10F6N2O5S2,True,6,False,0,SHUOu
2-(2-hydroxyethyl)pyridinium nitrate,C7H10N2O4,True,6,False,0,uUygJ
2-(2-hydroxyethyl)pyridinium thiocyanate,C8H10N2OS,True,6,False,0,EOhrI
"2-(acetyloxy)-N,N-dimethyl-N-(propoxymethyl)ethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C12H22F6N2O7S2,True,1,False,0,UHPeT
"2-(acetyloxy)-N,N-dimethyl-N-[(nonyloxy)methyl]ethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",C18H34F6N2O7S2,True,1,False,0,mEgET
