CAS,name,InChI,T_K,P_kPa,surface_tension_Nm
,water,InChI=1S/H2O/h1H2,293.15,,0.0728
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",273.15,,0.01449
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",283.15,,0.01331
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",293.15,,0.01233
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",303.15,,0.01123
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",313.15,,0.01027
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",323.15,,0.00923
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",333.15,,0.00828
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",343.15,,0.00736
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",353.15,,0.00638
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",363.15,,0.00548
,heptafluoropropyl methyl ether,"InChI=1S/C4H3F7O/c1-12-4(10,11)2(5,6)3(7,8)9/h1H3",373.15,,0.00462
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",273.15,,0.01656
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",283.15,,0.01581
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",293.15,,0.01497
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",303.15,,0.01415
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",313.15,,0.01343
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",323.15,,0.01261
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",333.15,,0.01179
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",343.15,,0.01103
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",353.15,,0.01016
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",363.15,,0.00943
,"1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-(trifluoromethyl)pentane","InChI=1S/C7H3F13O/c1-21-4(11,3(9,10)7(18,19)20)2(8,5(12,13)14)6(15,16)17/h1H3",373.15,,0.00864
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",273.15,,0.01692
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",283.15,,0.01623
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",293.15,,0.01552
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",303.15,,0.01475
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",313.15,,0.01407
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",323.15,,0.0133
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",333.15,,0.01265
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",343.15,,0.01189
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",353.15,,0.01113
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",363.15,,0.0104
,2-trifluoromethyl-3-ethoxydodecafluorohexane,"InChI=1S/C9H5F15O/c1-2-25-6(15,3(10,7(16,17)18)8(19,20)21)4(11,12)5(13,14)9(22,23)24/h2H2,1H3",373.15,,0.00966
,water,InChI=1S/H2O/h1H2,272.64,,0.07578
,water,InChI=1S/H2O/h1H2,273.04,,0.07571
,water,InChI=1S/H2O/h1H2,275.06,,0.07541
,water,InChI=1S/H2O/h1H2,276.72,,0.07517
,water,InChI=1S/H2O/h1H2,280.09,,0.07469
,water,InChI=1S/H2O/h1H2,280.34,,0.07465
,water,InChI=1S/H2O/h1H2,283.27,,0.07423
,water,InChI=1S/H2O/h1H2,286.54,,0.07374
,water,InChI=1S/H2O/h1H2,288.33,,0.07346
,water,InChI=1S/H2O/h1H2,290.57,,0.07312
,water,InChI=1S/H2O/h1H2,293.04,,0.07274
,water,InChI=1S/H2O/h1H2,294.13,,0.07258
,water,InChI=1S/H2O/h1H2,295.71,,0.07233
,water,InChI=1S/H2O/h1H2,297.4,,0.07207
,water,InChI=1S/H2O/h1H2,298.42,,0.07191
,water,InChI=1S/H2O/h1H2,299.35,,0.07177
,water,InChI=1S/H2O/h1H2,300.3,,0.07162
,water,InChI=1S/H2O/h1H2,301.78,,0.07139
,water,InChI=1S/H2O/h1H2,302.43,,0.07128
,water,InChI=1S/H2O/h1H2,303.41,,0.07113
,water,InChI=1S/H2O/h1H2,304.45,,0.07096
,water,InChI=1S/H2O/h1H2,305.69,,0.07076
,water,InChI=1S/H2O/h1H2,306.63,,0.07061
,water,InChI=1S/H2O/h1H2,307.99,,0.07039
,water,InChI=1S/H2O/h1H2,310.6,,0.06997
,water,InChI=1S/H2O/h1H2,313.69,,0.06947
,water,InChI=1S/H2O/h1H2,316.02,,0.06907
,water,InChI=1S/H2O/h1H2,318.49,,0.06866
,water,InChI=1S/H2O/h1H2,323.62,,0.06779
,water,InChI=1S/H2O/h1H2,328.1,,0.06703
,water,InChI=1S/H2O/h1H2,333.49,,0.0661
,water,InChI=1S/H2O/h1H2,337.83,,0.06534
,water,InChI=1S/H2O/h1H2,343.49,,0.06433
,difluoromethane,InChI=1S/CH2F2/c2-1-3/h1H2,293.15,,0.0074
,difluoromethane,InChI=1S/CH2F2/c2-1-3/h1H2,303.15,,0.00594
,difluoromethane,InChI=1S/CH2F2/c2-1-3/h1H2,313.07,,0.00435
,difluoromethane,InChI=1S/CH2F2/c2-1-3/h1H2,323.15,,0.00296
,difluoromethane,InChI=1S/CH2F2/c2-1-3/h1H2,333.14,,0.00167
,difluoromethane,InChI=1S/CH2F2/c2-1-3/h1H2,343.16,,0.00057
,difluoromethane,InChI=1S/CH2F2/c2-1-3/h1H2,348.18,,0.00014
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",288.15,,0.0381
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",293.15,,0.0377
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",298.15,,0.0373
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",303.15,,0.0368
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",308.15,,0.0364
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",313.15,,0.036
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",318.15,,0.0356
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",323.15,,0.0352
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",328.15,,0.0348
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",333.15,,0.0344
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",338.15,,0.034
,1-metyl-3-propylimidazolium hydrogen carbonate,"InChI=1S/C7H13N2.CH2O3/c1-3-4-9-6-5-8(2)7-9;2-1(3)4/h5-7H,3-4H2,1-2H3;(H2,2,3,4)/q+1;/p-1",343.15,,0.0336
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",288.15,,0.0349
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",293.15,,0.0344
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",298.15,,0.034
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",303.15,,0.0335
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",308.15,,0.0331
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",313.15,,0.0326
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",318.15,,0.0322
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",323.15,,0.0317
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",328.15,,0.0312
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",333.15,,0.0308
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",338.15,,0.0304
,1-butyl-3-methylimidazolium hydrogen carbonate,"InChI=1S/C8H15N2.CH2O3/c1-3-4-5-10-7-6-9(2)8-10;2-1(3)4/h6-8H,3-5H2,1-2H3;(H2,2,3,4)/q+1;/p-1",343.15,,0.0299
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",288.15,,0.0319
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",293.15,,0.0314
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",298.15,,0.0309
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",303.15,,0.0304
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",308.15,,0.0299
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",313.15,,0.0294
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",318.15,,0.029
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",323.15,,0.0285
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",328.15,,0.028
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",333.15,,0.0275
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",338.15,,0.0269
,3-methyl-1-pentylimidazolium hydrogen carbonate,"InChI=1S/C9H17N2.CH2O3/c1-3-4-5-6-11-8-7-10(2)9-11;2-1(3)4/h7-9H,3-6H2,1-2H3;(H2,2,3,4)/q+1;/p-1",343.15,,0.0265
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",288.15,,0.0464
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",293.15,,0.0461
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",298.15,,0.0458
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",303.15,,0.0455
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",308.15,,0.0452
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",313.15,,0.0449
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",318.15,,0.0446
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",323.15,,0.0443
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",328.15,,0.044
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",333.15,,0.0437
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",338.15,,0.0434
,1-methyl-3-propylimidazolium dihydrogen phosphate,"InChI=1S/C7H13N2.H3O4P/c1-3-4-9-6-5-8(2)7-9;1-5(2,3)4/h5-7H,3-4H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",343.15,,0.0431
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",288.15,,0.0442
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",293.15,,0.0439
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",298.15,,0.0436
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",303.15,,0.0432
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",308.15,,0.0429
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",313.15,,0.0426
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",318.15,,0.0423
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",323.15,,0.042
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",328.15,,0.0417
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",333.15,,0.0414
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",338.15,,0.0411
,1-butyl-3-methylimidazolium dihydrogen phosphate,"InChI=1S/C8H15N2.H3O4P/c1-3-4-5-10-7-6-9(2)8-10;1-5(2,3)4/h6-8H,3-5H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",343.15,,0.0408
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",288.15,,0.0418
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",293.15,,0.0415
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",298.15,,0.0412
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",303.15,,0.0409
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",308.15,,0.0406
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",313.15,,0.0403
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",318.15,,0.04
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",323.15,,0.0397
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",328.15,,0.0393
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",333.15,,0.039
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",338.15,,0.0387
,1-methyl-3-pentylimidazolium dihydrogen phosphate,"InChI=1S/C9H17N2.H3O4P/c1-3-4-5-6-11-8-7-10(2)9-11;1-5(2,3)4/h7-9H,3-6H2,1-2H3;(H3,1,2,3,4)/q+1;/p-1",343.15,,0.0384
