CAS,name,SMILES,T_K,density_kgm3
91-57-6,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,613.37,103.3874
91-57-6,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,642.89,98.3524
91-57-6,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,672.42,92.6562
91-57-6,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,701.95,85.8555
91-57-6,2-methylnaphthalene,CC1=CC2=CC=CC=C2C=C1,731.47,76.6974
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,200.0,149.4226
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,226.42,146.6472
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,252.84,143.8135
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,279.26,140.9161
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,305.68,137.9481
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,332.11,134.902
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,358.53,131.7681
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,384.95,128.5354
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,411.37,125.1897
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,437.79,121.7136
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,464.21,118.0847
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,490.63,114.2738
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,517.05,110.2411
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,543.47,105.9309
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,569.89,101.2606
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,596.32,96.0995
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,622.74,90.2182
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,649.16,83.1463
91-66-7,"n,n-diethylaniline",CCN(CC)C1=CC=CC=C1,675.58,73.573
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,342.2,990.8059
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,364.87,974.334
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,387.55,957.4712
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,410.22,940.1793
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,432.89,922.4142
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,455.57,904.1237
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,478.24,885.2456
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,500.92,865.7048
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,523.59,845.4094
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,546.26,824.2449
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,568.94,802.0657
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,591.61,778.682
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,614.28,753.8388
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,636.96,727.1801
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,659.63,698.1832
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,682.31,666.0275
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,704.98,629.2898
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,727.65,585.0837
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,750.33,525.4812
92-52-4,biphenyl,c1ccc(-c2ccccc2)cc1,773.0,311.9435
928-49-4,3-hexyne,CCC#CCC,170.05,823.1899
928-49-4,3-hexyne,CCC#CCC,189.73,808.0866
928-49-4,3-hexyne,CCC#CCC,209.41,792.6656
928-49-4,3-hexyne,CCC#CCC,229.09,776.8958
928-49-4,3-hexyne,CCC#CCC,248.78,760.7408
928-49-4,3-hexyne,CCC#CCC,268.46,744.1579
928-49-4,3-hexyne,CCC#CCC,288.14,727.0961
928-49-4,3-hexyne,CCC#CCC,307.82,709.4942
928-49-4,3-hexyne,CCC#CCC,327.5,691.2769
928-49-4,3-hexyne,CCC#CCC,347.18,672.3508
928-49-4,3-hexyne,CCC#CCC,366.87,652.5969
928-49-4,3-hexyne,CCC#CCC,386.55,631.8605
928-49-4,3-hexyne,CCC#CCC,406.23,609.9339
928-49-4,3-hexyne,CCC#CCC,425.91,586.5276
928-49-4,3-hexyne,CCC#CCC,445.59,561.2174
928-49-4,3-hexyne,CCC#CCC,465.27,533.3383
928-49-4,3-hexyne,CCC#CCC,484.96,501.7404
928-49-4,3-hexyne,CCC#CCC,504.64,464.0992
928-49-4,3-hexyne,CCC#CCC,524.32,414.0655
928-49-4,3-hexyne,CCC#CCC,544.0,245.9581
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,260.75,1119.165
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,283.5,1097.7958
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,306.25,1075.989
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,329.0,1053.7014
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,351.75,1030.8831
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,374.5,1007.4748
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,397.25,983.4065
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,420.0,958.5932
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,442.75,932.9313
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,465.5,906.2915
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,488.25,878.5099
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,511.0,849.3728
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,533.75,818.5937
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,556.5,785.7729
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,579.25,750.3252
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,602.0,711.333
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,624.75,667.2105
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,647.5,614.7523
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,670.25,545.2052
93-58-3,methyl benzoate,COC(=O)C1=CC=CC=C1,693.0,312.2733
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,238.45,1094.8922
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,262.64,1073.8727
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,286.82,1052.4281
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,311.01,1030.5168
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,335.2,1008.0898
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,359.38,985.0899
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,383.57,961.4487
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,407.76,937.0836
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,431.94,911.8938
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,456.13,885.7537
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,480.32,858.5038
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,504.51,829.9363
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,528.69,799.7726
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,552.88,767.6242
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,577.07,732.9223
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,601.25,694.7752
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,625.44,651.6421
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,649.63,600.4101
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,673.81,532.5833
93-89-0,ethyl benzoate,CCOC(=O)C1=CC=CC=C1,698.0,307.1117
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,200.0,164.2906
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,230.05,161.3557
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,260.11,158.3531
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,290.16,155.2768
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,320.21,152.1195
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,350.26,148.8729
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,380.32,145.5269
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,410.37,142.0693
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,440.42,138.4851
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,470.47,134.7556
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,500.53,130.8568
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,530.58,126.7576
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,560.63,122.4155
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,590.68,117.7712
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,620.74,112.7369
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,650.79,107.1736
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,680.84,100.8375
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,710.89,93.2286
939-27-5,2-ethylnaphthalene,CCC1=CC2=CC=CC=C2C=C1,740.95,82.952
95-47-6,o-xylene,CC1=CC=CC=C1C,247.98,915.4496
95-47-6,o-xylene,CC1=CC=CC=C1C,268.1,899.8528
95-47-6,o-xylene,CC1=CC=CC=C1C,288.22,883.8957
95-47-6,o-xylene,CC1=CC=CC=C1C,308.35,867.5432
95-47-6,o-xylene,CC1=CC=CC=C1C,328.47,850.7544
95-47-6,o-xylene,CC1=CC=CC=C1C,348.59,833.4811
95-47-6,o-xylene,CC1=CC=CC=C1C,368.71,815.666
95-47-6,o-xylene,CC1=CC=CC=C1C,388.83,797.2399
95-47-6,o-xylene,CC1=CC=CC=C1C,408.96,778.118
95-47-6,o-xylene,CC1=CC=CC=C1C,429.08,758.1948
95-47-6,o-xylene,CC1=CC=CC=C1C,449.2,737.336
95-47-6,o-xylene,CC1=CC=CC=C1C,469.32,715.3668
95-47-6,o-xylene,CC1=CC=CC=C1C,489.45,692.0523
95-47-6,o-xylene,CC1=CC=CC=C1C,509.57,667.0647
95-47-6,o-xylene,CC1=CC=CC=C1C,529.69,639.9229
95-47-6,o-xylene,CC1=CC=CC=C1C,549.81,609.8719
95-47-6,o-xylene,CC1=CC=CC=C1C,569.93,575.6034
95-47-6,o-xylene,CC1=CC=CC=C1C,590.06,534.466
95-47-6,o-xylene,CC1=CC=CC=C1C,610.18,479.1868
95-47-6,o-xylene,CC1=CC=CC=C1C,630.3,284.1111
95-48-7,o-cresol,CC1=CC=CC=C1O,304.19,1035.4299
95-48-7,o-cresol,CC1=CC=CC=C1O,324.89,1018.6996
95-48-7,o-cresol,CC1=CC=CC=C1O,345.6,1001.5975
95-48-7,o-cresol,CC1=CC=CC=C1O,366.3,984.0873
95-48-7,o-cresol,CC1=CC=CC=C1O,387.0,966.1268
95-48-7,o-cresol,CC1=CC=CC=C1O,407.71,947.6661
95-48-7,o-cresol,CC1=CC=CC=C1O,428.41,928.646
95-48-7,o-cresol,CC1=CC=CC=C1O,449.11,908.9949
95-48-7,o-cresol,CC1=CC=CC=C1O,469.82,888.6252
95-48-7,o-cresol,CC1=CC=CC=C1O,490.52,867.4281
95-48-7,o-cresol,CC1=CC=CC=C1O,511.22,845.2651
95-48-7,o-cresol,CC1=CC=CC=C1O,531.92,821.9559
95-48-7,o-cresol,CC1=CC=CC=C1O,552.63,797.2587
95-48-7,o-cresol,CC1=CC=CC=C1O,573.33,770.8362
95-48-7,o-cresol,CC1=CC=CC=C1O,594.03,742.1945
95-48-7,o-cresol,CC1=CC=CC=C1O,614.74,710.5593
95-48-7,o-cresol,CC1=CC=CC=C1O,635.44,674.5925
95-48-7,o-cresol,CC1=CC=CC=C1O,656.14,631.5903
95-48-7,o-cresol,CC1=CC=CC=C1O,676.85,574.1765
95-48-7,o-cresol,CC1=CC=CC=C1O,697.55,383.5178
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,256.15,1347.3924
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,279.77,1321.6309
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,303.4,1295.381
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,327.02,1268.5941
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,350.64,1241.2134
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,374.27,1213.1723
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,397.89,1184.3912
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,421.52,1154.7744
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,445.14,1124.2045
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,468.76,1092.5357
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,492.39,1059.5829
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,516.01,1025.1051
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,539.63,988.7792
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,563.26,950.1552
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,586.88,908.5747
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,610.51,863.0073
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,634.13,811.6752
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,657.75,750.9957
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,681.38,671.2315
95-50-1,"1,2-dichlorobenzene",C1=CC=C(C(=C1)Cl)Cl,705.0,418.87
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,229.33,924.148
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,251.42,907.8651
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,273.52,891.2192
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,295.61,874.175
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,317.7,856.6912
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,339.8,838.7192
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,361.89,820.2011
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,383.98,801.0671
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,406.08,781.2319
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,428.17,760.5888
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,450.26,739.0027
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,472.35,716.2972
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,494.45,692.2359
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,516.54,666.4886
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,538.63,638.5712
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,560.73,607.7243
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,582.82,572.633
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,604.91,530.6352
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,627.01,474.44
95-63-6,"1,2,4-trimethylbenzene",CC1=CC(=C(C=C1)C)C,649.1,279.6598
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,200.0,127.0461
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,225.05,124.8505
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,250.11,122.5983
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,275.16,120.2847
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,300.21,117.9044
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,325.26,115.4509
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,350.32,112.9166
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,375.37,110.2923
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,400.42,107.5667
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,425.47,104.7256
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,450.53,101.7511
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,475.58,98.6197
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,500.63,95.2996
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,525.68,91.7464
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,550.74,87.8942
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,575.79,83.6389
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,600.84,78.7977
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,625.89,72.9949
95-93-2,"1,2,4,5-tetramethylbenzene",CC1=CC(=C(C=C1C)C)C,650.95,65.1775
96-14-0,3-methylpentane,CCC(C)CC,200.0,63.7896
96-14-0,3-methylpentane,CCC(C)CC,216.03,62.7418
96-14-0,3-methylpentane,CCC(C)CC,232.07,61.6681
96-14-0,3-methylpentane,CCC(C)CC,248.1,60.5662
96-14-0,3-methylpentane,CCC(C)CC,264.14,59.4333
96-14-0,3-methylpentane,CCC(C)CC,280.17,58.2662
96-14-0,3-methylpentane,CCC(C)CC,296.21,57.061
96-14-0,3-methylpentane,CCC(C)CC,312.24,55.8131
96-14-0,3-methylpentane,CCC(C)CC,328.27,54.5166
96-14-0,3-methylpentane,CCC(C)CC,344.31,53.1644
96-14-0,3-methylpentane,CCC(C)CC,360.34,51.7473
96-14-0,3-methylpentane,CCC(C)CC,376.38,50.2533
96-14-0,3-methylpentane,CCC(C)CC,392.41,48.6662
96-14-0,3-methylpentane,CCC(C)CC,408.44,46.9629
96-14-0,3-methylpentane,CCC(C)CC,424.48,45.1099
96-14-0,3-methylpentane,CCC(C)CC,440.51,43.0536
96-14-0,3-methylpentane,CCC(C)CC,456.55,40.7002
96-14-0,3-methylpentane,CCC(C)CC,472.58,37.8572
96-14-0,3-methylpentane,CCC(C)CC,488.62,33.9872
96-22-0,3-pentanone,CCC(=O)CC,234.18,870.1405
96-22-0,3-pentanone,CCC(=O)CC,251.38,854.3105
96-22-0,3-pentanone,CCC(=O)CC,268.58,838.1398
96-22-0,3-pentanone,CCC(=O)CC,285.78,821.5951
96-22-0,3-pentanone,CCC(=O)CC,302.97,804.6376
96-22-0,3-pentanone,CCC(=O)CC,320.17,787.2214
96-22-0,3-pentanone,CCC(=O)CC,337.37,769.2922
96-22-0,3-pentanone,CCC(=O)CC,354.57,750.7843
96-22-0,3-pentanone,CCC(=O)CC,371.77,731.6172
96-22-0,3-pentanone,CCC(=O)CC,388.97,711.6909
96-22-0,3-pentanone,CCC(=O)CC,406.16,690.8781
96-22-0,3-pentanone,CCC(=O)CC,423.36,669.0132
96-22-0,3-pentanone,CCC(=O)CC,440.56,645.8737
96-22-0,3-pentanone,CCC(=O)CC,457.76,621.1496
96-22-0,3-pentanone,CCC(=O)CC,474.96,594.3863
96-22-0,3-pentanone,CCC(=O)CC,492.16,564.8709
96-22-0,3-pentanone,CCC(=O)CC,509.35,531.3702
96-22-0,3-pentanone,CCC(=O)CC,526.55,491.3891
96-22-0,3-pentanone,CCC(=O)CC,543.75,438.1042
96-22-0,3-pentanone,CCC(=O)CC,560.95,256.3408
96-33-3,methyl acrylate,COC(=O)C=C,196.32,1050.5543
96-33-3,methyl acrylate,COC(=O)C=C,214.2,1033.8181
96-33-3,methyl acrylate,COC(=O)C=C,232.08,1016.6538
96-33-3,methyl acrylate,COC(=O)C=C,249.95,999.02
96-33-3,methyl acrylate,COC(=O)C=C,267.83,980.8682
96-33-3,methyl acrylate,COC(=O)C=C,285.71,962.1412
96-33-3,methyl acrylate,COC(=O)C=C,303.59,942.7711
96-33-3,methyl acrylate,COC(=O)C=C,321.47,922.6755
96-33-3,methyl acrylate,COC(=O)C=C,339.34,901.7535
96-33-3,methyl acrylate,COC(=O)C=C,357.22,879.8797
96-33-3,methyl acrylate,COC(=O)C=C,375.1,856.8939
96-33-3,methyl acrylate,COC(=O)C=C,392.98,832.5875
96-33-3,methyl acrylate,COC(=O)C=C,410.85,806.6798
96-33-3,methyl acrylate,COC(=O)C=C,428.73,778.7784
96-33-3,methyl acrylate,COC(=O)C=C,446.61,748.3064
96-33-3,methyl acrylate,COC(=O)C=C,464.49,714.3559
96-33-3,methyl acrylate,COC(=O)C=C,482.37,675.3497
96-33-3,methyl acrylate,COC(=O)C=C,500.24,628.0775
96-33-3,methyl acrylate,COC(=O)C=C,518.12,563.6792
96-33-3,methyl acrylate,COC(=O)C=C,536.0,318.8517
96-37-7,methylcyclopentane,CC1CCCC1,130.73,882.9165
96-37-7,methylcyclopentane,CC1CCCC1,151.89,866.8932
96-37-7,methylcyclopentane,CC1CCCC1,173.04,850.5267
96-37-7,methylcyclopentane,CC1CCCC1,194.2,833.7833
96-37-7,methylcyclopentane,CC1CCCC1,215.36,816.624
96-37-7,methylcyclopentane,CC1CCCC1,236.51,799.0025
96-37-7,methylcyclopentane,CC1CCCC1,257.67,780.8641
96-37-7,methylcyclopentane,CC1CCCC1,278.82,762.1424
96-37-7,methylcyclopentane,CC1CCCC1,299.98,742.7565
96-37-7,methylcyclopentane,CC1CCCC1,321.14,722.6054
