CAS,SMILES,T_K,surface_tension_Nm
112-27-6,C(COCCOCCO)O,416.67,0.034464397375080384
112-27-6,C(COCCOCCO)O,444.44,0.031930585023457796
112-27-6,C(COCCOCCO)O,472.22,0.02938838710464715
112-27-6,C(COCCOCCO)O,500.0,0.026837013143851014
112-29-8,CCCCCCCCCCBr,250.0,0.033249725553911
112-29-8,CCCCCCCCCCBr,277.78,0.030853878584780944
112-29-8,CCCCCCCCCCBr,305.56,0.028481439918006533
112-29-8,CCCCCCCCCCBr,333.33,0.02611258893781091
112-29-8,CCCCCCCCCCBr,361.11,0.0237595723865661
112-29-8,CCCCCCCCCCBr,388.89,0.021443704695554396
112-29-8,CCCCCCCCCCBr,416.67,0.019167722076620645
112-29-8,CCCCCCCCCCBr,444.44,0.01693477597565162
112-29-8,CCCCCCCCCCBr,472.22,0.014748637435861441
112-29-8,CCCCCCCCCCBr,500.0,0.012613910032483468
112-30-1,CCCCCCCCCCO,250.0,0.03130553808416841
112-30-1,CCCCCCCCCCO,277.78,0.02932377362215889
112-30-1,CCCCCCCCCCO,305.56,0.027341533866189816
112-30-1,CCCCCCCCCCO,333.33,0.02535878404013939
112-30-1,CCCCCCCCCCO,361.11,0.023375483889083688
112-30-1,CCCCCCCCCCO,388.89,0.021391586265762784
112-30-1,CCCCCCCCCCO,416.67,0.0194070351932654
112-30-1,CCCCCCCCCCO,444.44,0.017421763125634964
112-30-1,CCCCCCCCCCO,472.22,0.015435686942332202
112-30-1,CCCCCCCCCCO,500.0,0.013448701847384217
112-36-7,CCOCCOCCOCC,250.0,0.03281386375579094
112-36-7,CCOCCOCCOCC,277.78,0.02929286583040402
112-36-7,CCOCCOCCOCC,305.56,0.02589324730906692
112-36-7,CCOCCOCCOCC,333.33,0.022621267291258792
112-36-7,CCOCCOCCOCC,361.11,0.019484153895918614
112-36-7,CCOCCOCCOCC,388.89,0.016490374237717553
112-36-7,CCOCCOCCOCC,416.67,0.0136500322321806
112-36-7,CCOCCOCCOCC,444.44,0.010975451198448703
112-36-7,CCOCCOCCOCC,472.22,0.008482108065599538
112-36-7,CCOCCOCCOCC,500.0,0.006190218908763555
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,250.0,0.03507106571746234
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,277.78,0.03222136979573373
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,305.56,0.029453414381235533
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,333.33,0.026801641845986525
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,361.11,0.02428349050696246
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,388.89,0.021892199368364302
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,416.67,0.019621184252016175
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,444.44,0.017464075110573987
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,472.22,0.015414765812141386
112-39-0,CCCCCCCCCCCCCCCC(=O)OC,500.0,0.01346748226289049
112-40-3,CCCCCCCCCCCC,250.0,0.029523399330941502
112-40-3,CCCCCCCCCCCC,277.78,0.026827001830849614
112-40-3,CCCCCCCCCCCC,305.56,0.024258387070644417
112-40-3,CCCCCCCCCCCC,333.33,0.021812011661153013
112-40-3,CCCCCCCCCCCC,361.11,0.019474569206741645
112-40-3,CCCCCCCCCCCC,388.89,0.01723456915726576
112-40-3,CCCCCCCCCCCC,416.67,0.015082413544991997
112-40-3,CCCCCCCCCCCC,444.44,0.013010516012020319
112-40-3,CCCCCCCCCCCC,472.22,0.011013490575424436
112-40-3,CCCCCCCCCCCC,500.0,0.009088461864138378
112-52-7,CCCCCCCCCCCCCl,250.0,0.03359268368588247
112-52-7,CCCCCCCCCCCCCl,277.78,0.03098525193852314
112-52-7,CCCCCCCCCCCCCl,305.56,0.028428944751532213
112-52-7,CCCCCCCCCCCCCl,333.33,0.025926129356456648
112-52-7,CCCCCCCCCCCCCl,361.11,0.02347946175423895
112-52-7,CCCCCCCCCCCCCl,388.89,0.02109194586778334
112-52-7,CCCCCCCCCCCCCl,416.67,0.018767015149085735
112-52-7,CCCCCCCCCCCCCl,444.44,0.016508636603686663
112-52-7,CCCCCCCCCCCCCl,472.22,0.014321457741858293
112-52-7,CCCCCCCCCCCCCl,500.0,0.012211013974400612
112-53-8,CCCCCCCCCCCCO,250.0,0.031650876354190435
112-53-8,CCCCCCCCCCCCO,277.78,0.029628588085837924
112-53-8,CCCCCCCCCCCCO,305.56,0.027616759000038266
112-53-8,CCCCCCCCCCCCO,333.33,0.025616032402233088
112-53-8,CCCCCCCCCCCCO,361.11,0.02362714041099458
112-53-8,CCCCCCCCCCCCO,388.89,0.02165092384343893
112-53-8,CCCCCCCCCCCCO,416.67,0.019688359191918775
112-53-8,CCCCCCCCCCCCO,444.44,0.017740594655499032
112-53-8,CCCCCCCCCCCCO,472.22,0.015809001000475695
112-53-8,CCCCCCCCCCCCO,500.0,0.013895244742762521
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,250.0,0.03541696294051654
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,277.78,0.03269574487615341
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,305.56,0.03004517089061354
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,333.33,0.027483940560682426
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,361.11,0.025046466407232286
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,388.89,0.02272691609014225
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,416.67,0.02051822602376977
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,444.44,0.018413634295210722
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,472.22,0.01640672700792614
112-61-8,CCCCCCCCCCCCCCCCCC(=O)OC,500.0,0.014491499228880274
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,250.0,0.03411079486248341
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,277.78,0.031796725517063466
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,305.56,0.029521856943114894
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,333.33,0.02728775367600844
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,361.11,0.02509614269576054
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,388.89,0.022948942054719333
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,416.67,0.020848296917990915
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,444.44,0.018796625643185655
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,472.22,0.01679667974903334
112-62-9,CCCCCCCC/C=C\CCCCCCCC(=O)OC,500.0,0.014851623575663789
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,250.0,0.03551244185414216
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,277.78,0.032174000680425696
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,305.56,0.02899218281840334
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,333.33,0.02596783678132859
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,361.11,0.023101865322727524
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,388.89,0.020395232475413225
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,416.67,0.01784897202968673
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,444.44,0.015464197867941539
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,472.22,0.013242116735029277
112-63-0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,500.0,0.01118404426760527
112-71-0,CCCCCCCCCCCCCCBr,250.0,0.035067468219921114
112-71-0,CCCCCCCCCCCCCCBr,277.78,0.03254904082151303
112-71-0,CCCCCCCCCCCCCCBr,305.56,0.030075781330550534
112-71-0,CCCCCCCCCCCCCCBr,333.33,0.027651451145214737
112-71-0,CCCCCCCCCCCCCCBr,361.11,0.025278438947701664
112-71-0,CCCCCCCCCCCCCCBr,388.89,0.022957348653662647
112-71-0,CCCCCCCCCCCCCCBr,416.67,0.0206894473525542
112-71-0,CCCCCCCCCCCCCCBr,444.44,0.01847779379712326
112-71-0,CCCCCCCCCCCCCCBr,472.22,0.016325913600233992
112-71-0,CCCCCCCCCCCCCCBr,500.0,0.014237923859034269
112-72-1,CCCCCCCCCCCCCCO,250.0,0.026796015070621636
112-72-1,CCCCCCCCCCCCCCO,277.78,0.024822146527047378
112-72-1,CCCCCCCCCCCCCCO,305.56,0.022885582500119787
112-72-1,CCCCCCCCCCCCCCO,333.33,0.020987920905853986
112-72-1,CCCCCCCCCCCCCCO,361.11,0.01913094045938513
112-72-1,CCCCCCCCCCCCCCO,388.89,0.017316635287223055
112-72-1,CCCCCCCCCCCCCCO,416.67,0.015547260195461272
112-72-1,CCCCCCCCCCCCCCO,444.44,0.013825388993064605
112-72-1,CCCCCCCCCCCCCCO,472.22,0.01215399367007546
112-72-1,CCCCCCCCCCCCCCO,500.0,0.010536552829257714
112-82-3,CCCCCCCCCCCCCCCCBr,250.0,0.035459979746681296
112-82-3,CCCCCCCCCCCCCCCCBr,277.78,0.033057067868429824
112-82-3,CCCCCCCCCCCCCCCCBr,305.56,0.030693540489989724
112-82-3,CCCCCCCCCCCCCCCCBr,333.33,0.028376773033713373
112-82-3,CCCCCCCCCCCCCCCCBr,361.11,0.02610947095920139
112-82-3,CCCCCCCCCCCCCCCCBr,388.89,0.023888444451274644
112-82-3,CCCCCCCCCCCCCCCCBr,416.67,0.021711173008889677
112-82-3,CCCCCCCCCCCCCCCCBr,444.44,0.019580102068132474
112-82-3,CCCCCCCCCCCCCCCCBr,472.22,0.017498030013786484
112-82-3,CCCCCCCCCCCCCCCCBr,500.0,0.015468196147631383
112-95-8,CCCCCCCCCCCCCCCCCCCC,250.0,0.03258173438456796
112-95-8,CCCCCCCCCCCCCCCCCCCC,277.78,0.030203223425228957
112-95-8,CCCCCCCCCCCCCCCCCCCC,305.56,0.027874784535669044
112-95-8,CCCCCCCCCCCCCCCCCCCC,333.33,0.025598277662845965
112-95-8,CCCCCCCCCCCCCCCCCCCC,361.11,0.023375754279311878
112-95-8,CCCCCCCCCCCCCCCCCCCC,388.89,0.021209490682804023
112-95-8,CCCCCCCCCCCCCCCCCCCC,416.67,0.019102030488391646
112-95-8,CCCCCCCCCCCCCCCCCCCC,444.44,0.01705624163758569
112-95-8,CCCCCCCCCCCCCCCCCCCC,472.22,0.01507538652275088
112-95-8,CCCCCCCCCCCCCCCCCCCC,500.0,0.01316321857743113
1120-21-4,CCCCCCCCCCC,250.0,0.028869002091793657
1120-21-4,CCCCCCCCCCC,277.78,0.026178087083529904
1120-21-4,CCCCCCCCCCC,305.56,0.023552670992212407
1120-21-4,CCCCCCCCCCC,333.33,0.020996425425668746
1120-21-4,CCCCCCCCCCC,361.11,0.01851357702824202
1120-21-4,CCCCCCCCCCC,388.89,0.016109054842519933
1120-21-4,CCCCCCCCCCC,416.67,0.013788697441090462
1120-21-4,CCCCCCCCCCC,444.44,0.011559554580392371
1120-21-4,CCCCCCCCCCC,472.22,0.00943034623933498
1120-21-4,CCCCCCCCCCC,500.0,0.007412201362459792
1127-76-0,CCC1=CC=CC2=CC=CC=C21,250.0,0.042901302356951825
1127-76-0,CCC1=CC=CC2=CC=CC=C21,277.78,0.04003926068016435
1127-76-0,CCC1=CC=CC2=CC=CC=C21,305.56,0.03721585714527749
1127-76-0,CCC1=CC=CC2=CC=CC=C21,333.33,0.03439914555141327
1127-76-0,CCC1=CC=CC2=CC=CC=C21,361.11,0.03158278347213953
1127-76-0,CCC1=CC=CC2=CC=CC=C21,388.89,0.0288039673513103
1127-76-0,CCC1=CC=CC2=CC=CC=C21,416.67,0.02608984048976135
1127-76-0,CCC1=CC=CC2=CC=CC=C21,444.44,0.023443732726201344
1127-76-0,CCC1=CC=CC2=CC=CC=C21,472.22,0.020869436207475358
1127-76-0,CCC1=CC=CC2=CC=CC=C21,500.0,0.018371317420418202
115-07-1,CC=C,250.0,0.01331443215325487
115-07-1,CC=C,277.78,0.009567189004757972
115-07-1,CC=C,305.56,0.006040803631432384
115-07-1,CC=C,333.33,0.0028222753715825945
115-07-1,CC=C,361.11,0.0001847640810154928
115-10-6,COC,250.0,0.018398139175681432
115-10-6,COC,277.78,0.01422541703074568
115-10-6,COC,305.56,0.0102927128732846
115-10-6,COC,333.33,0.0066514452927801055
115-10-6,COC,361.11,0.0033906786910023316
115-10-6,COC,388.89,0.0007211756029275682
115-11-7,CC(=C)C,250.0,0.017768516982478024
115-11-7,CC(=C)C,277.78,0.01422859904508799
115-11-7,CC(=C)C,305.56,0.010847153910826062
115-11-7,CC(=C)C,333.33,0.007654001285017588
115-11-7,CC(=C)C,361.11,0.004696376036015583
115-11-7,CC(=C)C,388.89,0.0020638394336196003
115-11-7,CC(=C)C,416.67,5.0211340474968386e-05
115-25-3,FC1(F)C(F)(F)C(F)(F)C1(F)F,250.0,0.013956565091681953
115-25-3,FC1(F)C(F)(F)C(F)(F)C1(F)F,277.78,0.010547309830166652
115-25-3,FC1(F)C(F)(F)C(F)(F)C1(F)F,305.56,0.007347423143935779
115-25-3,FC1(F)C(F)(F)C(F)(F)C1(F)F,333.33,0.004409107315885257
115-25-3,FC1(F)C(F)(F)C(F)(F)C1(F)F,361.11,0.001832403828529074
116-15-4,C(=C(F)F)(C(F)(F)F)F,250.0,0.01700426834548529
116-15-4,C(=C(F)F)(C(F)(F)F)F,277.78,0.011792009222081797
116-15-4,C(=C(F)F)(C(F)(F)F)F,305.56,0.007145507178172732
116-15-4,C(=C(F)F)(C(F)(F)F)F,333.33,0.0030734652268343088
116-54-1,COC(=O)C(Cl)Cl,250.0,0.03938452538486359
116-54-1,COC(=O)C(Cl)Cl,277.78,0.036102787637336195
116-54-1,COC(=O)C(Cl)Cl,305.56,0.03283422906712219
116-54-1,COC(=O)C(Cl)Cl,333.33,0.029580043668587002
116-54-1,COC(=O)C(Cl)Cl,361.11,0.026341670796049068
116-54-1,COC(=O)C(Cl)Cl,388.89,0.023120880243124104
116-54-1,COC(=O)C(Cl)Cl,416.67,0.019919903457329857
116-54-1,COC(=O)C(Cl)Cl,444.44,0.01674164344772234
116-54-1,COC(=O)C(Cl)Cl,472.22,0.01359003857561156
116-54-1,COC(=O)C(Cl)Cl,500.0,0.010470751349445351
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,250.0,0.04753081387436977
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,277.78,0.044772117598136124
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,305.56,0.04203721189099128
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,333.33,0.0393271986110012
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,361.11,0.03664329858610518
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,388.89,0.03398687283421941
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,416.67,0.03135944828026423
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,444.44,0.02876275171670386
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,472.22,0.026198753366116368
118-55-8,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,500.0,0.023669724373545902
118-61-6,CCOC(=O)C1=CC=CC=C1O,250.0,0.043834889895761106
118-61-6,CCOC(=O)C1=CC=CC=C1O,277.78,0.04061465250262229
118-61-6,CCOC(=O)C1=CC=CC=C1O,305.56,0.03746214000938178
118-61-6,CCOC(=O)C1=CC=CC=C1O,333.33,0.03435734941240588
118-61-6,CCOC(=O)C1=CC=CC=C1O,361.11,0.031302326434430226
118-61-6,CCOC(=O)C1=CC=CC=C1O,388.89,0.028300131954562244
118-61-6,CCOC(=O)C1=CC=CC=C1O,416.67,0.02535429372776546
118-61-6,CCOC(=O)C1=CC=CC=C1O,444.44,0.022468928215077958
118-61-6,CCOC(=O)C1=CC=CC=C1O,472.22,0.019660290259828298
118-61-6,CCOC(=O)C1=CC=CC=C1O,500.0,0.016991406103247092
119-36-8,COC(=O)C1=CC=CC=C1O,250.0,0.045219403978836024
119-36-8,COC(=O)C1=CC=CC=C1O,277.78,0.041731923022542514
119-36-8,COC(=O)C1=CC=CC=C1O,305.56,0.038308067524558384
119-36-8,COC(=O)C1=CC=CC=C1O,333.33,0.03495094137691652
119-36-8,COC(=O)C1=CC=CC=C1O,361.11,0.03166403846422594
119-36-8,COC(=O)C1=CC=CC=C1O,388.89,0.028451326828016963
119-36-8,COC(=O)C1=CC=CC=C1O,416.67,0.02531735965963114
119-36-8,COC(=O)C1=CC=CC=C1O,444.44,0.022267424968416768
119-36-8,COC(=O)C1=CC=CC=C1O,472.22,0.019307752288970748
119-36-8,COC(=O)C1=CC=CC=C1O,500.0,0.0164458141187602
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,250.0,0.04871772421063571
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,277.78,0.045528465856973836
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,305.56,0.04239954003062253
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,333.33,0.039332911842667614
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,361.11,0.036330723567915564
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,388.89,0.033395400714830416
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,416.67,0.03053801771332093
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,444.44,0.028993501804601998
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,472.22,0.03418401849644918
119-61-9,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,500.0,0.04086170982560974
119-64-2,C1CCC2=CC=CC=C2C1,250.0,0.03902080672038854
119-64-2,C1CCC2=CC=CC=C2C1,277.78,0.036111538925171986
119-64-2,C1CCC2=CC=CC=C2C1,305.56,0.033251559043302376
119-64-2,C1CCC2=CC=CC=C2C1,333.33,0.03044325459359342
119-64-2,C1CCC2=CC=CC=C2C1,361.11,0.027689306820154223
119-64-2,C1CCC2=CC=CC=C2C1,388.89,0.024992752203111552
119-64-2,C1CCC2=CC=CC=C2C1,416.67,0.022357065457929287
119-64-2,C1CCC2=CC=CC=C2C1,444.44,0.019786265747575475
119-64-2,C1CCC2=CC=CC=C2C1,472.22,0.017285066192488426
119-64-2,C1CCC2=CC=CC=C2C1,500.0,0.014859084562435659
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,250.0,0.047107949516371025
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,277.78,0.04463507681055077
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,305.56,0.0421733548679834
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,333.33,0.039723326125615
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,361.11,0.03728559160439976
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,388.89,0.03486082096019514
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,416.67,0.03244976528648078
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,444.44,0.030053273238808773
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,472.22,0.027672311765896143
120-51-4,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,500.0,0.02530799297009895
120-80-9,C1=CC=C(C(=C1)O)O,250.0,0.049099455324778385
120-80-9,C1=CC=C(C(=C1)O)O,277.78,0.04687706729876014
120-80-9,C1=CC=C(C(=C1)O)O,305.56,0.044634981954915054
120-80-9,C1=CC=C(C(=C1)O)O,333.33,0.04237182914061796
120-80-9,C1=CC=C(C(=C1)O)O,361.11,0.04008604947181368
120-80-9,C1=CC=C(C(=C1)O)O,388.89,0.037775853619985214
120-80-9,C1=CC=C(C(=C1)O)O,416.67,0.03543916846461082
120-80-9,C1=CC=C(C(=C1)O)O,444.44,0.03307356620213698
120-80-9,C1=CC=C(C(=C1)O)O,472.22,0.03067616833895668
120-80-9,C1=CC=C(C(=C1)O)O,500.0,0.028243510416670288
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,250.0,0.04974092321281715
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,277.78,0.04616428582986406
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,305.56,0.042659743369162714
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,333.33,0.039232616018114466
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,361.11,0.03584521118936703
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,388.89,0.03246020574182455
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,416.67,0.029069261450094253
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,444.44,0.025672138999723274
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,472.22,0.022312662536937478
120-83-2,C1=CC(=C(C=C1Cl)Cl)O,500.0,0.019121731474099613
120-92-3,C1CCC(=O)C1,250.0,0.03806042479770885
120-92-3,C1CCC(=O)C1,277.78,0.03502073332875924
120-92-3,C1CCC(=O)C1,305.56,0.031984496048231115
120-92-3,C1CCC(=O)C1,333.33,0.028935856882079503
120-92-3,C1CCC(=O)C1,361.11,0.025875280827488245
120-92-3,C1CCC(=O)C1,388.89,0.0228125191546684
120-92-3,C1CCC(=O)C1,416.67,0.019791470139513608
120-92-3,C1CCC(=O)C1,444.44,0.01682267486968134
120-92-3,C1CCC(=O)C1,472.22,0.013913149185879376
120-92-3,C1CCC(=O)C1,500.0,0.01107231717135913
121-44-8,CCN(CC)CC,250.0,0.02436208127091099
121-44-8,CCN(CC)CC,277.78,0.021698650345487687
121-44-8,CCN(CC)CC,305.56,0.019072757386901586
121-44-8,CCN(CC)CC,333.33,0.016488325896690532
121-44-8,CCN(CC)CC,361.11,0.013950285620049718
121-44-8,CCN(CC)CC,388.89,0.011465033686365816
121-44-8,CCN(CC)CC,416.67,0.009041239069780152
121-44-8,CCN(CC)CC,444.44,0.006691383591542637
121-44-8,CCN(CC)CC,472.22,0.0044351892228130215
121-44-8,CCN(CC)CC,500.0,0.0023093231972046257
121-69-7,CN(C)C1=CC=CC=C1,250.0,0.041436130769725195
121-69-7,CN(C)C1=CC=CC=C1,277.78,0.03809980433245132
121-69-7,CN(C)C1=CC=CC=C1,305.56,0.03482644492854295
121-69-7,CN(C)C1=CC=CC=C1,333.33,0.031619312561722734
121-69-7,CN(C)C1=CC=CC=C1,361.11,0.028482102208003235
121-69-7,CN(C)C1=CC=CC=C1,388.89,0.025419043833906082
121-69-7,CN(C)C1=CC=CC=C1,416.67,0.022435036608297956
121-69-7,CN(C)C1=CC=CC=C1,444.44,0.019535833707880215
121-69-7,CN(C)C1=CC=CC=C1,472.22,0.016728303839423607
121-69-7,CN(C)C1=CC=CC=C1,500.0,0.014020822514068174
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],250.0,0.05279417827473213
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],277.78,0.048311244619273726
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],305.56,0.04396750652258233
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],333.33,0.039767089840778154
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],361.11,0.03571452963069499
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],388.89,0.031814839297437135
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],416.67,0.028073602726830214
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],444.44,0.024497093047113783
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],472.22,0.021092426977804227
121-73-3,C1=CC(=CC(=C1)Cl)[N+](=O)[O-],500.0,0.01786778091965746
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,250.0,0.037721864146569285
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,277.78,0.03571171019313539
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,305.56,0.033763536682618334
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,333.33,0.031824131127242694
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,361.11,0.029882671589544163
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,388.89,0.02793915965463123
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,416.67,0.025993597249597933
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,444.44,0.024076907063947186
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,472.22,0.02225888702223617
122-32-7,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,500.0,0.02053928334796495
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,250.0,0.048713533984117895
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,277.78,0.045534706619049896
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,305.56,0.04243869484395567
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,333.33,0.039426874290432366
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,361.11,0.036500708795487176
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,388.89,0.03366175895771045
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,416.67,0.03091169376544953
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,444.44,0.02825230461534372
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,472.22,0.0256855216804967
122-39-4,C1=CC=C(C=C1)NC2=CC=CC=C2,500.0,0.02321343357496678
122-52-1,CCOP(OCC)OCC,250.0,0.027802247129392884
122-52-1,CCOP(OCC)OCC,277.78,0.02530886896957901
122-52-1,CCOP(OCC)OCC,305.56,0.02287173015605585
122-52-1,CCOP(OCC)OCC,333.33,0.020444356694888616
122-52-1,CCOP(OCC)OCC,361.11,0.018017565102411908
122-52-1,CCOP(OCC)OCC,388.89,0.015653372213959446
122-52-1,CCOP(OCC)OCC,416.67,0.013397447038538629
122-52-1,CCOP(OCC)OCC,444.44,0.011256150875119681
122-52-1,CCOP(OCC)OCC,472.22,0.009237052318807337
122-52-1,CCOP(OCC)OCC,500.0,0.007349360722460578
