fluid,T_K,rho_liquid_kgm3,Pvap_Pa,viscosity_liquid_Pas,surface_tension_Nm,k_liquid_WmK,Cp_liquid_JkgK,Hvap_Jkg
MethylPalmitate,499.5974,718.570743152804,6744.398944022983,,0.013494536874820792,,2644.5535862940064,254255.18719381417
MethylPalmitate,521.3627,701.4898484505366,13449.567476514037,,0.012035448073548331,,2705.9986101411932,245417.4953591117
MethylPalmitate,543.128,683.6096194360225,24973.445324677494,,0.010633413096108045,,2768.2613499084655,236431.75789790234
MethylPalmitate,564.8932,664.7174952075765,43640.10193350312,,0.009286368664859575,,2831.5684184635315,227145.90018314836
MethylPalmitate,586.6585,644.5545362130052,72420.50583487091,,0.007992604805618522,,2896.304037323302,217383.0697917877
MethylPalmitate,608.4238,622.8016273952214,115020.69252032874,,0.006750890456618213,,2963.1144429312235,206929.7964971279
MethylPalmitate,630.189,599.058713581919,176020.0024415814,,0.005560670304677176,,3033.1960307719287,195513.96647514187
MethylPalmitate,651.9543,572.8005261177445,261118.866252221,,0.004422393277824426,,3109.1331372576287,182759.02318349268
MethylPalmitate,673.7196,543.2485188073779,377615.4659582357,,0.0033381089288753423,,3197.3972086933495,168076.627865422
MethylPalmitate,695.4848,508.9524879225418,535389.0768881373,,0.0023126876736915326,,3316.6366131009836,150380.89611221664
MethylPalmitate,717.2501,466.2523011930536,749198.2617615737,,0.0013568296738579446,,3536.540698590378,127147.15215878951
R41,130.82,1004.2224999458,394.62714508607434,,0.026090413105827253,,2116.5294037407575,565947.0863762248
R41,139.7987,987.8066619105558,1220.8531539354076,,0.02453923965787153,,2094.743411183627,555571.7258182289
R41,148.7774,971.2101485831452,3241.6047938937045,,0.023006947961952247,,2078.129266251339,545174.699647394
R41,157.7561,954.379773316341,7595.568630541307,,0.021494296454857162,,2066.459797820666,534650.2444430767
R41,166.7348,937.25854277271,16050.703072806651,,0.020002118226270033,,2059.674833570242,523895.06180343596
R41,175.7135,919.7848995905855,31118.97103683559,,0.0185313332384033,,2057.8599008162973,512807.54114106414
R41,184.6921,901.8915035321503,56122.18148206217,,0.017082963445155093,,2061.2403813006463,501285.2703253119
R41,193.6708,883.5035240534864,95206.32388819478,,0.015658151741376945,,2070.1902958801224,489221.44288590027
R41,202.6495,864.536322754368,153312.87486819932,,0.014258186060798464,,2085.258354865441,476500.6278728648
R41,211.6282,844.8923036638968,236122.06919212505,,0.012884530533992657,,2107.2175799463535,462994.04623836256
R41,220.6069,824.4565660154791,349985.0318799018,,0.011538866550392905,,2137.150405372212,448554.1157319754
R41,229.5856,803.0907566870391,501860.48264451715,,0.01022314808546739,,2176.5914099962033,433007.59916237445
R41,238.5643,780.6240919424046,699269.411512808,,0.008939678220071282,,2227.7703760622217,416146.1381524363
R41,247.543,756.8396937253045,950279.4820258918,,0.007691218323183843,,2294.04272330896,397712.0595783077
R41,256.5217,731.4526752272914,1263531.5831871897,,0.0064811498741055755,,2380.6980976877076,377375.60360332904
R41,265.5004,704.0725491607293,1648326.0427415492,,0.0053137259337540715,,2496.6049768796324,354695.9071720861
R41,274.479,674.1328955865379,2114799.830611316,,0.004194486429890412,,2657.925417145948,329048.76835948724
R41,283.4577,640.7439251801557,2674259.855193372,,0.003131002035177442,,2897.784620281528,299478.4278341951
R41,292.4364,602.3313651829436,3339826.0322039756,,0.0021343691613255936,,3297.175099047129,264345.2340854622
R41,301.4151,555.5147311720683,4127817.140995424,,0.0012228026006410651,,4123.245683674758,220267.8766916847
SulfurDioxide,198.7,1625.4218133826848,1817.9335049257252,,0.04137995904496017,,1385.1914168970761,443446.68717180344
SulfurDioxide,209.7741,1597.518578336326,4473.8851119395085,,0.03914451993557447,,1374.4959727828793,434315.5472462085
SulfurDioxide,220.8482,1569.6341722999475,9907.20197598239,,0.03691798974585442,,1366.4104723982991,425232.3863116265
SulfurDioxide,231.9223,1541.6754248078385,20072.072204466553,,0.03470065954298647,,1360.994979357814,416119.01268573926
SulfurDioxide,242.9964,1513.5456576400306,37711.29721851556,,0.032492860470551714,,1358.368451186925,406893.1253822818
SulfurDioxide,254.0705,1485.1408439435731,66434.51118578372,,0.03029497279680926,,1358.6677471553812,397471.0949555743
SulfurDioxide,265.1446,1456.3459444037364,110745.67617324412,,0.0281074377745701,,1362.0424796502564,387769.6331564979
SulfurDioxide,276.2187,1427.0312225243736,176023.22058478362,,0.02593077344519315,,1368.677527703765,377705.69504908496
SulfurDioxide,287.2928,1397.0480630016466,268463.36984243325,,0.02376559609337491,,1378.8345495026674,367194.5462091232
SulfurDioxide,298.3669,1366.2236106937346,395001.0707214474,,0.02161264999365856,,1392.908734403289,356146.2432559792
SulfurDioxide,309.4411,1334.3533228004076,563223.7063972362,,0.019472849660653945,,1411.504404337473,344460.7684098456
SulfurDioxide,320.5152,1301.190161998616,781291.5188874672,,0.017347341558660575,,1435.5427300300219,332021.7813109858
SulfurDioxide,331.5893,1266.4284755124215,1057876.5866869057,,0.015237597233241681,,1466.4297932664813,318688.45108942833
SulfurDioxide,342.6634,1229.6792822242933,1402130.6740436296,,0.013145559449908813,,1506.3419419872992,304284.0545341729
SulfurDioxide,353.7375,1190.431032269749,1823692.6302430145,,0.011073882603675894,,1558.7496586242253,288578.69782884314
SulfurDioxide,364.8116,1147.9842105438963,2332750.0865262304,,0.009026352085995575,,1629.46310200828,271260.8639184622
SulfurDioxide,375.8857,1101.3347201696338,2940181.585018782,,0.007008672729441016,,1728.9446622156204,251886.33770759447
SulfurDioxide,386.9598,1048.944698521231,3657833.3404254736,,0.005030106489810621,,1878.1789002046978,229776.5860183699
SulfurDioxide,398.0339,988.221457681956,4499058.3716849135,,0.003107387029046042,,2126.8215459955995,203785.88789991726
SulfurDioxide,409.108,914.0237494922947,5479873.13824914,,0.001276346053734178,,2629.887830411314,171637.1293251467
R236EA,244.0,1585.58253806041,18527.360350956187,0.0009473000099027781,0.01955611152946593,0.10147802075362446,1210.7965964134387,182442.0815255319
R236EA,251.7783,1564.043175601112,28339.16291032374,0.0008062374040052074,0.018429569389960446,0.09804081807462675,1213.2555648859022,178712.86066135234
R236EA,259.5567,1542.137816386716,42007.26576371433,0.0006963660979201153,0.017316008208416722,0.09471877952022353,1217.1665066078745,174982.40776296452
R236EA,267.335,1519.822669819904,60543.9443439923,0.00060836543922446,0.01621597220332935,0.09150482043467191,1222.5212929035326,171228.22539030778
R236EA,275.1134,1497.049465055154,85092.37709494804,0.0005362829871476853,0.01513005858750692,0.08839206935953334,1229.3279774100927,167427.76888642382
R236EA,282.8917,1473.7639066411411,116921.57927856414,0.00047613239768214404,0.014058926008213443,0.08537385286111422,1237.6193450858077,163558.1793693636
R236EA,290.6701,1449.9035489215375,157420.2958495701,0.00042514103470103645,0.013003304917444211,0.0824436412249824,1247.4659454014572,159595.8647904311
R236EA,298.4484,1425.3945851091235,208090.81732358912,0.00038131966172199667,0.011964010465044896,0.07959496462917007,1258.9867399423927,155515.78945199455
R236EA,306.2268,1400.1472076039945,270543.6547724686,0.0003432032122111993,0.010941958742282674,0.07682130477777864,1272.346501184792,151290.2540926407
R236EA,314.0051,1374.0499531281223,346493.7725743593,0.0003096878177006739,0.009938187555547193,0.07411599778025889,1287.7446658323374,146887.26109631665
R236EA,321.7834,1346.9641572118853,437758.6243030001,0.00027992478480730565,0.00895388345148286,0.07147221070242062,1305.4267214816034,142269.21024667617
R236EA,329.5618,1318.7190162102106,546258.0386622302,0.0002532496789635295,0.007990417573249545,0.06888302865590923,1325.7496291937662,137392.64561606332
R236EA,337.3401,1289.1054934386782,674016.61170866,0.00022913354692340128,0.007049394335506776,0.0663416171384226,1349.3005827923196,132208.45417194773
R236EA,345.1185,1257.864718587123,823170.4064211154,0.00020714803712572314,0.006132719309110642,0.06384137719211556,1377.04877570203,126660.49309901381
R236EA,352.8968,1224.6647619419718,995980.4873222837,0.00018693890404222752,0.005242697008065556,0.061376050189707904,1410.5416630164864,120680.61172959872
R236EA,360.6752,1189.0577532455814,1194855.8148431606,0.0001682039136014536,0.004382177421155875,0.05893985969655752,1452.2391490533141,114179.00348129147
R236EA,368.4535,1150.4037561833827,1422388.3288671416,0.0001506715243145573,0.0035547866914939635,0.05652802464817412,1506.2203078531309,107028.75102470757
R236EA,376.2319,1107.7317972983356,1681405.5816153039,0.00013407551200598922,0.0027653141145298037,0.054138635889914785,1579.8169115093701,99040.34567971993
R236EA,384.0102,1059.464783369049,1975054.5624932882,0.00011811681070466737,0.0020204193237931076,0.051779434973659784,1687.7929433215456,89913.05361359182
R236EA,391.7885,1002.7846494187705,2306956.391018688,0.00010239052248050598,0.001330092366935506,0.049495232346495395,1865.914622864373,79121.72200925485
R113,237.93,1702.597273432003,2002.8160945376997,,0.024221393882418875,,872.5258985670972,169193.05518375977
R113,249.7679,1675.5706725934115,4257.053844261422,,0.02280333469560805,,878.6965232183837,165636.21538510476
R113,261.6057,1648.4217952302834,8343.387384234122,,0.02140214815320963,,886.7003583070765,162143.67451760726
R113,273.4436,1621.0852982957447,15258.078400759607,,0.02001850348926498,,895.9284153721283,158673.5561574757
R113,285.2815,1593.4792596166878,26292.77423806892,,0.018653134830591212,,906.0388579358168,155188.73937182516
R113,297.1193,1565.5093230351117,43042.09005034651,,0.017306851646347765,,916.8562257746567,151654.45086918544
R113,308.9572,1537.0696961640176,67396.8229766582,,0.015980551633716644,,928.3154725170109,148036.79479125523
R113,320.7951,1508.0420878507725,101526.27277861896,,0.014675236806824844,,940.432130968529,144301.72826055085
R113,332.6329,1478.2929660305192,147853.95911565862,,0.013392033869354687,,953.2892439719207,140414.1611734209
R113,344.4708,1447.6690722688809,209030.99870255613,,0.012132220426427472,,967.0368651585462,136336.95665723842
R113,356.3087,1415.9907316514527,287910.91030751256,,0.010897259332314998,,981.9035025339001,132029.65292418568
R113,368.1466,1383.0419879313995,387529.00546354445,,0.00968884466374611,,998.2223969818972,127446.71582697629
R113,379.9844,1348.555771192834,511089.07911109494,,0.008508964802965093,,1016.4806458909919,122535.04753578128
R113,391.8223,1312.1907915620288,661960.0756611562,,0.0073599915974272056,,1037.4089016608239,117230.27767584426
R113,403.6602,1273.4938145364083,843686.0571195221,,0.006244810971361848,,1062.1509372010864,111450.94323097402
R113,415.498,1231.8343702467623,1060014.639796932,,0.005167022931798274,,1092.6060053969811,105088.75308085466
R113,427.3359,1186.2833057903738,1314953.1707205616,,0.004131265599090118,,1132.1864475852478,97990.99804245203
R113,439.1738,1135.3658172051453,1612870.9522261827,,0.0031437806993915487,,1187.7094244541981,89925.58530202188
R113,451.0116,1076.501510737516,1958687.9510207954,,0.0022135078483669027,,1274.9479425064424,80502.32563054655
R113,462.8495,1004.5532024164514,2358261.283653577,,0.0013545579720809302,,1439.3098829943071,68961.10665250127
NitrousOxide,183.33,1234.4228092967392,93381.31194942545,,0.02406064392619927,,1718.2527302190215,375803.7503455014
NitrousOxide,189.1571,1217.2073109545604,131431.4964990794,,0.022729318716303848,,1722.5652393686394,369191.2230642109
NitrousOxide,194.9842,1199.7030362272228,180701.0586594089,,0.02141108176828941,,1729.2768929720387,362399.0858167417
NitrousOxide,200.8113,1181.870905413376,243260.78689534508,,0.02010646081927362,,1738.4619296715578,355394.73682852596
NitrousOxide,206.6383,1163.6686304746477,321319.5855364272,,0.018816034206288693,,1750.2477562650156,348144.7109401241
NitrousOxide,212.4654,1145.0498679406953,417207.5274954567,,0.017540438849784828,,1764.8251490308528,340614.0370908681
NitrousOxide,218.2925,1125.9631659583501,533360.1665181742,,0.016280380050715488,,1782.462918250185,332765.4601672414
NitrousOxide,224.1196,1106.350622976719,672304.9197912801,,0.015036643655263322,,1803.5290859945367,324558.5000663191
NitrousOxide,229.9467,1086.1461362618147,836650.201269045,,0.013810111359930472,,1828.5218315179645,315948.29064573185
NitrousOxide,235.7738,1065.2730553176866,1029077.9252620046,,0.012601780257066266,,1858.115514516355,306884.099976568
NitrousOxide,241.6009,1043.640951383366,1252340.035405528,,0.011412788223879337,,1893.2307200445694,297307.37249778234
NitrousOxide,247.428,1021.1410379708487,1509259.8822835928,,0.010244447554083725,,1935.1439495395996,287149.03675853653
NitrousOxide,253.255,997.639467866512,1802739.6332840219,,0.00909829053525887,,1985.6654439900735,276325.6573596904
NitrousOxide,259.0821,972.9671645959095,2135775.55946147,,0.007976132897655233,,2047.4397691955032,264733.71152291284
NitrousOxide,264.9092,946.9037506899231,2511484.2177836606,,0.00688016503201327,,2124.480508072652,252240.69941540514
NitrousOxide,270.7363,919.1508786795298,2933144.669570042,,0.005813088386462608,,2223.1835688721967,238670.62735183153
NitrousOxide,276.5634,889.2852323759223,3404265.914930739,,0.004778329690235643,,2354.4085717961957,223778.80473680413
NitrousOxide,282.3905,856.6689873473856,3928697.032537242,,0.0037803994135289258,,2538.231198196815,207204.50067856148
NitrousOxide,288.2176,820.2600652199797,4510816.563911367,,0.002825544885498659,,2816.4929531816233,188371.96938217035
NitrousOxide,294.0446,778.1423685497815,5155888.51114408,,0.0019230941544832573,,3293.8740133901506,166248.72947155216
n-Propane,86.525,732.0813888165362,0.0002573502759937738,0.009859201379430632,0.032976214425123974,0.2080553620389275,1916.6034387047498,561865.7750182404
n-Propane,100.4656,717.6703778235205,0.02891515122633013,0.003673693547618877,0.031734863679657874,0.20345217005203697,1930.8961869263521,547749.238555623
n-Propane,114.4061,703.4593036628585,0.9397584758291307,0.0018632872194855887,0.03034766527514003,0.19754783524251648,1949.0443679374478,534148.0632625157
n-Propane,128.3467,689.3568343301572,13.400957159544037,0.0011347988591499936,0.02883661817201921,0.19067579495746087,1969.4349848799586,520974.11560726864
n-Propane,142.2872,675.2730679316213,107.7129376841609,0.0007775453229968615,0.027222302768976803,0.18309486164676317,1992.223505487482,508141.4228482111
n-Propane,156.2278,661.1224605532035,572.418253593815,0.0005750905158918795,0.025523935240301873,0.17501280303833952,2017.8658812062693,495555.99796972773
n-Propane,170.1683,646.8269219421165,2237.3289998307655,0.0004471164562134881,0.02375942794434387,0.1666044262477351,2047.035791180338,483099.8940082104
n-Propane,184.1089,632.31540457424,6924.827154454902,0.000359377182261563,0.021945457635095048,0.1580219466643263,2080.8385785954865,470615.67930174666
n-Propane,198.0494,617.5180540330152,17894.581193839473,0.00029555818654883125,0.02009754392490514,0.14939759269297845,2120.626492740037,457906.82063852897
n-Propane,211.99,602.3574729161209,40134.79744622669,0.00024710597115809173,0.01823014154835835,0.14084264698728496,2167.7344458706325,444748.55478322227
n-Propane,225.9305,586.739717616717,80429.7689428177,0.00020913587509765438,0.016356751728153398,0.13248207257798927,2223.340690360234,430893.28847730625
n-Propane,239.8711,570.5465934298608,147228.46022340126,0.00017864009966301285,0.014490060828587465,0.12434628545211182,2288.5315566480963,416068.7552180366
