canonical_smiles,T_K,value,source
COC(C)(C)C,298.15,0.0175,thermoml
CCC(C)(C)OC,298.15,0.0203,thermoml
CCOC(C)(C)C,298.15,0.01973,thermoml
CC(C)OC(C)C,298.15,0.0169,thermoml
CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,293.2,0.0381,thermoml
CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,298.2,0.0373,thermoml
O,318.15,0.0687,thermoml
O,328.15,0.0669,thermoml
CCCCO,298.15,0.0237,thermoml
CCCCCO,298.15,0.0247,thermoml
CCCCCCO,298.15,0.0259,thermoml
CCCCCCCO,298.15,0.0274,thermoml
CCCCCCCCO,298.15,0.028,thermoml
CC(C)O,308.15,0.0201,thermoml
CC(C)O,318.15,0.0194,thermoml
CC(C)O,328.15,0.01875,thermoml
CC(O)CO,298.15,0.03574,thermoml
CC(O)CO,308.15,0.03535,thermoml
CC(O)CO,318.15,0.03496,thermoml
CC(O)CO,328.15,0.0346,thermoml
CCF,244.13,0.01672,thermoml
CCF,246.15,0.01642,thermoml
CCF,248.13,0.01618,thermoml
CCF,250.05,0.01587,thermoml
CCF,252.1,0.01559,thermoml
CCF,254.15,0.01526,thermoml
CCF,256.05,0.01497,thermoml
CCF,258.13,0.01469,thermoml
CCF,303.14,0.00816,thermoml
CCF,313.11,0.00678,thermoml
CCF,323.14,0.00546,thermoml
CCF,333.15,0.0042,thermoml
CCF,353.12,0.00189,thermoml
CCF,363.11,0.00092,thermoml
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,323.1,0.0285,thermoml
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,333.1,0.0275,thermoml
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,343.1,0.0314,thermoml
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],318.1,0.0274,thermoml
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],323.1,0.0271,thermoml
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],333.1,0.0266,thermoml
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],343.1,0.026,thermoml
CCF,293.43,0.00946,thermoml
CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],313.1,0.0335,thermoml
CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],323.1,0.0329,thermoml
CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],333.1,0.0322,thermoml
CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],343.1,0.0355,thermoml
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,293.2,0.0314,thermoml
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,298.2,0.0305,thermoml
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,303.2,0.0298,thermoml
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,313.1,0.0292,thermoml
CCF,306.12,0.00783,thermoml
CCF,308.12,0.00754,thermoml
CCF,310.18,0.00727,thermoml
CCF,312.17,0.007,thermoml
CCF,314.18,0.00671,thermoml
CCF,316.17,0.00644,thermoml
CCF,318.16,0.00617,thermoml
CCF,320.17,0.00586,thermoml
CCF,294.12,0.00953,thermoml
CCF,296.12,0.00924,thermoml
CCF,298.1,0.00896,thermoml
CCF,300.11,0.00866,thermoml
CCF,302.17,0.00837,thermoml
CCF,304.11,0.00808,thermoml
CCF,305.13,0.00795,thermoml
CCF,276.03,0.01208,thermoml
CCF,280.14,0.01154,thermoml
CCF,284.14,0.01095,thermoml
CCF,286.12,0.01067,thermoml
CCF,288.13,0.01038,thermoml
CCF,290.12,0.0101,thermoml
CCF,260.05,0.01438,thermoml
CCF,262.08,0.01413,thermoml
CCF,264.13,0.01385,thermoml
CCF,266.1,0.01358,thermoml
CCF,268.08,0.01327,thermoml
CCF,270.1,0.013,thermoml
CCF,272.04,0.01269,thermoml
CCF,274.1,0.0124,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,352.89,0.04444,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,358.44,0.04393,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,365.23,0.04329,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,283.25,0.05071,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,288.03,0.05029,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,293.17,0.04961,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,298.13,0.04945,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,303.06,0.04887,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,313.19,0.04806,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,318.16,0.04748,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,323.3,0.04714,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,327.9,0.0467,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,333.4,0.04616,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,338.24,0.04583,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,343.21,0.04531,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,347.98,0.04486,thermoml
CCCCCCCCCCCC,298.15,0.0249,thermoml
CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,298.15,0.0331,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,298.15,0.0494,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,308.19,0.04842,thermoml
CCF,322.18,0.00561,thermoml
CCF,324.18,0.00539,thermoml
CCF,326.17,0.00508,thermoml
CCF,328.16,0.00484,thermoml
CCF,330.17,0.0046,thermoml
CCF,332.17,0.00433,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,353.74,0.04578,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,357.09,0.04552,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,363.75,0.0452,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,288.96,0.05037,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,293.47,0.05015,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,298.27,0.04994,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,303.08,0.04958,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,308.17,0.04921,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,313.2,0.04861,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,317.92,0.04828,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,323.24,0.04784,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,327.9,0.04761,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,333.16,0.04718,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,337.74,0.04686,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,342.89,0.0465,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,347.77,0.04624,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,352.81,0.04455,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,358.17,0.04406,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,313.27,0.04799,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,328.44,0.04665,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,333.28,0.04624,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,358.09,0.04417,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,363.55,0.04366,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,288.6,0.0498,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,293.53,0.04954,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,298.25,0.04945,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,303.02,0.0488,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,307.98,0.04837,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,313.22,0.04823,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,318.35,0.04744,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,323.38,0.04712,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,327.98,0.04665,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,332.9,0.04621,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,337.68,0.04588,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,344.17,0.04537,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,348.15,0.04503,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,353.43,0.04452,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,353.64,0.04619,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,363.91,0.04514,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,313.27,0.04789,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,333.09,0.04747,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,347.72,0.04635,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,353.56,0.04601,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,358.24,0.04564,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,364.77,0.04517,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,263.32,0.05296,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,267.79,0.05264,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,273.16,0.05222,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,278.42,0.05203,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,283.38,0.05173,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,313.2,0.04894,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,317.94,0.04874,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,323.16,0.0483,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,328.06,0.04788,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,333.03,0.04755,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,337.77,0.04721,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,343.45,0.04674,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,347.78,0.04641,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,363.37,0.04418,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,288.45,0.05096,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,292.96,0.05068,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,298.36,0.05023,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,303.2,0.0501,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,308.03,0.04959,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,318.3,0.04803,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,327.86,0.0471,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,337.57,0.04606,thermoml
CCCC[n+]1ccc(C)cc1.N#CC(=C=[N-])C#N,348.14,0.04527,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,318.1,0.0497,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,328.4,0.0486,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,339.0,0.0481,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,342.9,0.0475,thermoml
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,298.0,0.043,thermoml
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,307.9,0.0422,thermoml
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,318.4,0.0416,thermoml
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,328.2,0.041,thermoml
CCCCn1cc[n+](C)c1.N#C[S-],298.1,0.0446,thermoml
CCCCn1cc[n+](C)c1.N#C[S-],308.2,0.0435,thermoml
CCCCn1cc[n+](C)c1.N#C[S-],318.1,0.043,thermoml
CCCCn1cc[n+](C)c1.N#C[S-],328.3,0.0424,thermoml
CCCCn1cc[n+](C)c1.N#C[S-],338.5,0.0419,thermoml
CCCCn1cc[n+](C)c1.N#C[S-],342.9,0.0416,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,298.4,0.0506,thermoml
CCCCn1cc[n+](C)c1.N#C[N-]C#N,307.9,0.0503,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,328.22,0.0482,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,333.06,0.04781,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,343.47,0.04714,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,347.24,0.0468,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,353.48,0.04651,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,358.13,0.04625,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,364.65,0.0458,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,288.46,0.05149,thermoml
CCCC[N+]1(C)CCCC1.N#CC(=C=[N-])C#N,298.26,0.05033,thermoml
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,338.5,0.0384,thermoml
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,342.9,0.0382,thermoml
COC,214.0,0.02445,thermoml
COC,220.0,0.02351,thermoml
COC,225.0,0.02269,thermoml
COC,230.0,0.02187,thermoml
COC,235.0,0.02115,thermoml
COC,240.0,0.02043,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,318.0,0.0474,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,328.7,0.0466,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,338.8,0.0458,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,343.0,0.0454,thermoml
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,298.6,0.0415,thermoml
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,308.4,0.0408,thermoml
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,318.0,0.04,thermoml
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,328.0,0.0392,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,308.3,0.0485,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,318.3,0.0481,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,329.1,0.0473,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,338.9,0.0466,thermoml
CCCCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,343.0,0.0462,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,298.1,0.0491,thermoml
CCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,307.8,0.0483,thermoml
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,338.5,0.0405,thermoml
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,342.7,0.0402,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,298.3,0.0511,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,308.1,0.0507,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,317.9,0.0499,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,328.0,0.0491,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,338.9,0.0485,thermoml
CCn1cc[n+](C)c1.N#CC(=C=[N-])C#N,343.0,0.0479,thermoml
COC,370.0,0.002575,thermoml
COC,375.0,0.002042,thermoml
COC,380.0,0.001516,thermoml
COC,385.0,0.001054,thermoml
COC,390.0,0.000614,thermoml
CCCC,278.15,0.01457,thermoml
CCCC,283.15,0.01396,thermoml
CCCC,288.15,0.01337,thermoml
COC,330.0,0.007476,thermoml
COC,335.0,0.006814,thermoml
COC,340.0,0.006164,thermoml
COC,345.0,0.005528,thermoml
COC,350.0,0.004899,thermoml
COC,355.0,0.004307,thermoml
COC,360.0,0.003707,thermoml
COC,365.0,0.003142,thermoml
COC,285.0,0.01373,thermoml
COC,290.0,0.01302,thermoml
COC,295.0,0.01228,thermoml
COC,300.0,0.01157,thermoml
COC,305.0,0.01085,thermoml
COC,315.0,0.009497,thermoml
COC,320.0,0.008813,thermoml
COC,325.0,0.008137,thermoml
COC,245.0,0.0197,thermoml
COC,250.0,0.01892,thermoml
COC,255.0,0.01815,thermoml
COC,260.0,0.01739,thermoml
COC,265.0,0.01662,thermoml
COC,270.0,0.01593,thermoml
COC,275.0,0.01519,thermoml
COC,280.0,0.01447,thermoml
CCCC,413.15,0.000583,thermoml
CCCC,417.15,0.000341,thermoml
CCCC,419.75,0.000186,thermoml
CCCC,420.35,0.000157,thermoml
CCCC,420.85,0.000129,thermoml
CCCC,421.08,0.000118,thermoml
CCCC,421.48,0.0001,thermoml
CCCC,421.88,8.1e-05,thermoml
CCCC,373.15,0.004003,thermoml
CCCC,378.15,0.003515,thermoml
CCCC,383.15,0.003049,thermoml
CCCC,388.15,0.002578,thermoml
CCCC,393.15,0.002091,thermoml
CCCC,398.15,0.001679,thermoml
CCCC,403.15,0.00129,thermoml
CCCC,408.15,0.000923,thermoml
CCCC,333.15,0.00814,thermoml
CCCC,338.15,0.007593,thermoml
CCCC,343.15,0.007043,thermoml
CCCC,348.15,0.006516,thermoml
CCCC,353.15,0.005991,thermoml
CCCC,358.15,0.005479,thermoml
CCCC,363.15,0.004981,thermoml
CCCC,368.15,0.004483,thermoml
CCCC,293.15,0.01279,thermoml
CCCC,298.15,0.01217,thermoml
CCCC,303.15,0.01153,thermoml
CCCC,308.15,0.01094,thermoml
CCCC,313.15,0.01035,thermoml
CCCC,318.15,0.009851,thermoml
CCCC,323.15,0.009286,thermoml
CCCC,328.15,0.008705,thermoml
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.2,0.03268,thermoml
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.2,0.0322,thermoml
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.2,0.03196,thermoml
CC(C)C[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.2,0.0339,thermoml
CC(C)C[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.2,0.03345,thermoml
CC(C)C[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.2,0.03301,thermoml
CC(C)C[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.2,0.03256,thermoml
CC(C)C[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.2,0.03234,thermoml
CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.2,0.0331,thermoml
CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.2,0.03265,thermoml
CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.2,0.0322,thermoml
CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.2,0.03175,thermoml
CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.2,0.03153,thermoml
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.2,0.03365,thermoml
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.2,0.03317,thermoml
CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.2,0.03067,thermoml
Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.2,0.03345,thermoml
Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.2,0.03299,thermoml
Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.2,0.03254,thermoml
Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.2,0.03208,thermoml
Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.2,0.03163,thermoml
Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.2,0.0314,thermoml
CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.2,0.03354,thermoml
CCCC,422.28,6.4e-05,thermoml
CCCC,422.63,5.1e-05,thermoml
CCCC,423.04,3.6e-05,thermoml
CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.2,0.03272,thermoml
CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308.2,0.03226,thermoml
CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.2,0.03181,thermoml
CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,328.2,0.03135,thermoml
CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,338.2,0.0309,thermoml
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.04486,thermoml
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.04346,thermoml
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,0.04223,thermoml
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,0.04044,thermoml
CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,0.04656,thermoml
CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.04584,thermoml
CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.04492,thermoml
CCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.04395,thermoml
COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.04734,thermoml
COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.04618,thermoml
COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.045,thermoml
COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,0.04426,thermoml
COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,0.04228,thermoml
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,0.04756,thermoml
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.04732,thermoml
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.04567,thermoml
COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.0493,thermoml
COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.04841,thermoml
COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.04764,thermoml
COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.15,0.0463,thermoml
COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,343.15,0.04536,thermoml
COCC[N+]1(C)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,353.15,0.04474,thermoml
COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,0.04922,thermoml
COCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.04862,thermoml
COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,0.04465,thermoml
COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,303.15,0.04406,thermoml
COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313.15,0.0432,thermoml
COCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.15,0.04201,thermoml
